Order,species,SCS,haploid-homo
Coleoptera,Cassida pusilla ,Xyp,9
Coleoptera,Cassida rubiginosa ,Xyp,9
Coleoptera,Cassida rufovirens ,Xyp,9
Coleoptera,Cassida sanguinolenta ,Xyp,9
Coleoptera,Cassida sanguinosa ,Xyp,9
Coleoptera,Cassida sp. 1 ,Xyp,10
Coleoptera,Cassida sp. 1 ,Xyyp,10
Coleoptera,Cassida subreticulata ,Xyp,15
Coleoptera,Cassida varians ,Xyp,9
Coleoptera,Cassida vibex ,Xyp,9
Coleoptera,Cassida vibex ,Xyp,10
Coleoptera,Cassida virdis ,Xyp,12
Coleoptera,Cassida virdis ,Xyp,15
Coleoptera,Cassida virdis 1 ,XY,8
Coleoptera,Cassida Virdis 2 ,Xyp,12
Coleoptera,Cassida Virdis 3 ,Xyp,15
Coleoptera,Cassida vittata ,Xyp,10
Coleoptera,Cassidinae sp,XY,11
Coleoptera,Castelnaudi wilsoni ,XO,26
Coleoptera,Castiarina adelaidae ,Xyp,11
Coleoptera,Castiarina argillacea ,Xyp,11
Coleoptera,Castiarina cupreoflava ,Xyp,11
Coleoptera,Castiarina decemmaculata ,Xyp,11
Coleoptera,Castiarina flavopicta ,Xyp,11
Coleoptera,Castiarina grata ,Xyp,11
Coleoptera,Castiarina rufipennis ,Xyp,11
Coleoptera,Castiarina sexplagiata ,Xyp,11
Coleoptera,Castiarina simulata ,Xyp,11
Coleoptera,Castiarina subnotata ,Xyp,11
Coleoptera,Castiarina subtincta ,Xyp,11
Coleoptera,Castiarina triramosa ,Xyp,11
Coleoptera,Catagmatus japonicus     ,Xyp,16
Coleoptera,Catapionus modestus     ,Xyp,11
Coleoptera,Catapionus obscurus     ,Xyp,11
Coleoptera,Catapionus viridimetallicus     ,,10
Coleoptera,Catharsius aff. Sagax    ,Xyp,10
Coleoptera,Catharsius molossus     ,XY,10
Coleoptera,Catharsius molossus     ,XY,10
Coleoptera,Catharsius molossus     ,Xyp,10
Coleoptera,Catharsius pithecius     ,Xyp,10
Coleoptera,Catharsius sagax     ,Xyp,10
Coleoptera,Catharsius sp1     ,Xyp,9
Coleoptera,Catharsius sp2     ,Xyr,10
Coleoptera,Catharsius sp3     ,Xyp,10
Coleoptera,Catops coracinus,Xyp,11
Coleoptera,Centricnemus leucogrammus     ,Xyp,11
Coleoptera,Centrocorynus aemulus ,Xyp,14
Coleoptera,Cephaloon lepturides ,Xyp,9
Coleoptera,Cerambyx scopolii ,Xyp,10
Coleoptera,Ceratapion austriacum ,Xyp,11
Coleoptera,Ceratapion penetrans ,Xyp,11
Coleoptera,Ceratophyus hoffmannseggi,XY,8
Coleoptera,Cerchus ligrius     ,Xyp,10
Coleoptera,Cercyon convexiusculus,Xyp,15
Coleoptera,Cercyon haemorrhoidalis,Xyp,12
Coleoptera,Cercyon impressus,Xy,12
Coleoptera,Cercyon lateralis,Xy,12
Coleoptera,Cercyon marinus,Xyp,12
Coleoptera,Cercyon melanocephalus,Xyp,12
Coleoptera,Cercyon obsoletus,Xy,12
Coleoptera,Cercyon ustulatus,Xy,15
Coleoptera,Ceroglossus chilensis sp a,XY,15
Coleoptera,Ceroglossus chilensis sp b,XY,21
Coleoptera,Ceroglossus chilensis sp c,,20
Coleoptera,Cerotoma atrofasciata ,XO,17
Coleoptera,Cerotoma ruficornis ,XO,17
Coleoptera,Cerotoma sp. 1 in variegata complex ,XO,11
Coleoptera,Cetonia aurata     ,XY,10
Coleoptera,Cetonia aurataeformis     ,,10
Coleoptera,Cetonia roelofsi     ,,10
Coleoptera,Ceutorrhynchus ancola     ,Xyp,17
Coleoptera,Ceutorrhynchus costatus     ,Xyp,10
Coleoptera,Ceutorrhynchus diffusus     ,XY,12
Coleoptera,Ceutorrhynchus erysimi     ,XY,14
Coleoptera,Ceutorrhynchus lewisi     ,Xyc,14
Coleoptera,Ceutorrhynchus punctiger     ,XY,12
Coleoptera,Ceutorrhynchus sp. 1    ,Xyp,12
Coleoptera,Chaetarthria simillima ,Xyp,9
Coleoptera,Chaetocnema chloropha ,Xyp,10
Coleoptera,Chaetocnema concin ,XY,11
Coleoptera,Chaetocnema conducta ,Xyp,11
Coleoptera,Chaetocnema depressa ,Xyr,13
Coleoptera,Chaetocnema major ,Xyp,11
Coleoptera,Chaetocnema tibialis ,Xyr,11
Coleoptera,Chalcolepidius silbermanni     ,XY,6
Coleoptera,Chalcolepidius zotus     ,XY,2
Coleoptera,Chalcophana cincta ,Xyp,13
Coleoptera,Chalcophana sp. ,NeoXY,13
Coleoptera,Chalcophana sp. 1 ,NeoXY,13
Coleoptera,Chalcophana verecunda ,NeoXY,13
Coleoptera,Chalcophana verecunda ,Xyp,13
Coleoptera,Chalcophora lacustris ,,10
Coleoptera,Chalcosoma atlas,NeoXY,10
Coleoptera,Chalepus dorsalis,Xyp,8
Coleoptera,Chalepus inequalis ,Xyp,9
Coleoptera,Chalepus sanguinicollis ,Xyp,9
Coleoptera,Chalepus sp. 1 ,Xyp,9
Coleoptera,Charidotella immaculata,Xyp,11
Coleoptera,Charidotella quadrisigta ,Xyp,12
Coleoptera,Charidotella sexpunctata,Xyp,11
Coleoptera,Charidotella sexpunctata ,Xyp,11
Coleoptera,Chauliognathus expansus ,,6
Coleoptera,Chauliognathus fallax ,,6
Coleoptera,Chauliognathus flavipes ,,6
Coleoptera,Chauliognathus lineatus ,,6
Coleoptera,Chauliognathus octomaculatus ,,6
Coleoptera,Chauliognathus riograndensis ,,6
Coleoptera,Chauliognathus sp. 1 ,,6
Coleoptera,Chauliognathus tetrapunctatus ,,6
Coleoptera,Cheironitis furcifer     ,XY,10
Coleoptera,Chelymorpha cassidea ,Xyp,11
Coleoptera,Chelymorpha cribaria,Xyr,11
Coleoptera,Chelymorpha cribraria,Xyp,11
Coleoptera,Chelymorpha indigesta ,Xyp,11
Coleoptera,Chelymorpha nigricollis ,Xyp,11
Coleoptera,Chelymorpha varians,Xyp,11
Coleoptera,Chilocorus angolensis     ,NeoXY,9
Coleoptera,Chilocorus bilineatus     ,NeoXY,12
Coleoptera,Chilocorus bipustulatus     ,NeoXY,11
Coleoptera,Chilocorus cacti cacti    ,,11
Coleoptera,Chilocorus cacti confusor    ,,11
Coleoptera,Chilocorus circumdata     ,NeoXY,11
Coleoptera,Chilocorus discoideus     ,NeoXY,12
Coleoptera,Chilocorus distigma     ,,12
Coleoptera,Chilocorus erythrocephalus     ,,12
Coleoptera,Chilocorus fraternus     ,,11
Coleoptera,Chilocorus hauseri     ,NeoXY,11
Coleoptera,Chilocorus hexacyclus     ,,7
Coleoptera,Chilocorus kuwae     ,,10
Coleoptera,Chilocorus n. sp.    ,NeoXY,9
Coleoptera,Chilocorus nigritus     ,,11
Coleoptera,Chilocorus orbus     ,,11
Coleoptera,Chilocorus renipustulatus     ,,10
Coleoptera,Chilocorus rubidus     ,NeoXY,9
Coleoptera,Chilocorus schioedtei     ,NeoXY,12
Coleoptera,Chilocorus similis     ,,10
Coleoptera,Chilocorus stigma     ,,12
Coleoptera,Chilocorus stigma     ,,12
Coleoptera,Chilocorus tricyclus     ,,10
Coleoptera,Chirida sp. 1 ,Xyp,18
Coleoptera,Chiridopsis bupunctata ,Xyp,9
Coleoptera,Chiron digitatus     ,XY,10
Coleoptera,Chiron digitatus     ,Xyp,10
Coleoptera,Chlaenius aestivus ,XY,17
Coleoptera,Chlaenius darlingensis ,XO,19
Coleoptera,Chlaenius duvauceli ,XO,19
Coleoptera,Chlaenius fraterculus ,XO,20
Coleoptera,Chlaenius greyanus ,,18
Coleoptera,Chlaenius hamifer ,XO,19
Coleoptera,Chlaenius impressicollis ,XO,20
Coleoptera,Chlaenius impunctifrons ,XO,19
Coleoptera,Chlaenius laetiusculus ,XO,19
Coleoptera,Chlaenius laticollis ,XO,19
Coleoptera,Chlaenius malachinus ,XO,19
Coleoptera,Chlaenius neelgheriensis ,XO,18
Coleoptera,Chlaenius nitidicollis ,XO,18
Coleoptera,Chlaenius olivieri,,18
Coleoptera,Chlaenius orbicollis ,XO,19
Coleoptera,Chlaenius pagaeoides ,XO,18
Coleoptera,Chlaenius pallipes ,XO,19
Coleoptera,Chlaenius pennsylvanicus ,XY,10
Coleoptera,Chlaenius pennsylvanicus ,XO,19
Coleoptera,Chlaenius pictus ,XO,19
Coleoptera,Chlaenius praefectus ,XO,19
Coleoptera,Chlaenius pretiosus ,XO,19
Coleoptera,Chlaenius pulcher ,XY,20
Coleoptera,Chlaenius scapularis ,XO,19
Coleoptera,Chlaenius sp. ,XO,20
Coleoptera,Chlaenius spoliatus ,XO,19
Coleoptera,Chlaenius tricolor ,XO,19
Coleoptera,Chlaenius tristis,XO,19
Coleoptera,Chlaenius velutinus auricollis ,XO,19
Coleoptera,Chlaenius vestitus ,XO,19
Coleoptera,Chlaenius virens,XO,19
Coleoptera,Chlaenius xanthospilus ,Xyp,18
Coleoptera,Chlaenius xanthospilus ,XO,19
Coleoptera,Chlaenius xanthospilus ,Xyp,19
Coleoptera,Chlamisus straminea ,XXY,11
Coleoptera,Chlamydocassis cribripennis,Xyp,16
Coleoptera,Chlamydocassis metallica ,Xyp,16
Coleoptera,Chloridolum thaliodes ,,12
Coleoptera,Chlorocala africa,XY,7
Coleoptera,Chlorocala africa,Xyp,7
Coleoptera,Chlorophanus grandis     ,Xyp,12
Coleoptera,Chlorophanus viridis     ,Xyp,11
Coleoptera,Chlorophorus annularis ,Xyp,10
Coleoptera,Chlorophorus figuratus ,Xyp,10
Coleoptera,Chnoodes sp.     ,Xyp,9
Coleoptera,Chokkirius truncatus     ,Xyp,11
Coleoptera,Chondrocephalus debilis     ,XY,19
Coleoptera,Chondrocephalus gemmae     ,XY,14
Coleoptera,Chondrocephalus granulum     ,XY,12
Coleoptera,Chondrocephalus purulensis     ,,19
Coleoptera,Christensenia antarctica     ,Xyp,11
Coleoptera,Chrysobothris affinis tetragramma ,Xyp,8
Coleoptera,Chrysobothris dentipes ,Xyp,8
Coleoptera,Chrysobothris floricola ,Xyp,8
Coleoptera,Chrysochus asclepiadeus ,Xyp,12
Coleoptera,Chrysochus auratus ,Xyc,13
Coleoptera,Chrysochus cobaltinus ,XO,15
Coleoptera,Chrysodina sp. ,Xyp,6
Coleoptera,Chrysolina affinis ,Xyp,12
Coleoptera,Chrysolina alis ,Xyp,20
Coleoptera,Chrysolina alis ,Xyp,20
Coleoptera,Chrysolina americana ,Xyp,12
Coleoptera,Chrysolina aurichalcea,,15
Coleoptera,Chrysolina aurichalcea,,16
Coleoptera,Chrysolina aurichalcea,Xyp,20
Coleoptera,Chrysolina aurichalcea,,20
Coleoptera,Chrysolina aurichalcea,XO,23
Coleoptera,Chrysolina aurichalcea,Xyp,23
Coleoptera,Chrysolina banksi ,XO,12
Coleoptera,Chrysolina bicolor ,Xyp,12
Coleoptera,Chrysolina bigorrensis ,Xyp,13
Coleoptera,Chrysolina carnifex ,Xyp,20
Coleoptera,Chrysolina carnifex ,Xyp,20
Coleoptera,Chrysolina cerealis ,Xyp,12
Coleoptera,Chrysolina cf. Subcostata ,Xyp,13
Coleoptera,Chrysolina coerulans ,Xyp,12
Coleoptera,Chrysolina colasi,Xyp,12
Coleoptera,Chrysolina colasi ,Xyp,12
Coleoptera,Chrysolina curvilinea ,Xyp,20
Coleoptera,Chrysolina diluta ,Xyp,18
Coleoptera,Chrysolina exanthematica ,XO,12
Coleoptera,Chrysolina fastuosa ,Xyp,12
Coleoptera,Chrysolina femoralis ,Xyp,12
Coleoptera,Chrysolina fragariae ,Xyp,12
Coleoptera,Chrysolina gebleri,Xyp,13
Coleoptera,Chrysolina gemi ,Xyp,12
Coleoptera,Chrysolina gemita ,,19
Coleoptera,Chrysolina globosa ,Xyp,13
Coleoptera,Chrysolina graminis ,Xyp,12
Coleoptera,Chrysolina grossa ,Xyp,12
Coleoptera,Chrysolina gypsophilae grossepunctata ,Xyp,15
Coleoptera,Chrysolina haemoptera ,Xyp,20
Coleoptera,Chrysolina helopioides ,XO,24
Coleoptera,Chrysolina herbacea ,Xyp,12
Coleoptera,Chrysolina interstincta ,Xyp,20
Coleoptera,Chrysolina janbechynei ,Xyp,20
Coleoptera,Chrysolina kuesteri ,Xyp,11
Coleoptera,Chrysolina lucida ,Xyp,12
Coleoptera,Chrysolina marcasitica ,Xyp,21
Coleoptera,Chrysolina marginata,Xyp,20
Coleoptera,Chrysolina marginata ,Xyp,20
Coleoptera,Chrysolina marginata ,Xyp,20
Coleoptera,Chrysolina obscurella ,XO,24
Coleoptera,Chrysolina obsoleta ,XO,12
Coleoptera,Chrysolina oricalcia ,Xyp,20
Coleoptera,Chrysolina peregrina ,Xyp,23
Coleoptera,Chrysolina polita ,Xyp,12
Coleoptera,Chrysolina purpurascens ,XO,12
Coleoptera,Chrysolina purpurascens ,Xyp,12
Coleoptera,Chrysolina purpurascens crassimargo ,Xyp,12
Coleoptera,Chrysolina purpurascens purpurascens ,Xyp,12
Coleoptera,Chrysolina pyrenaica ,Xyp,20
Coleoptera,Chrysolina rufa ,XO,12
Coleoptera,Chrysolina rufa ,XO,12
Coleoptera,Chrysolina rutilans ,,11
Coleoptera,Chrysolina staphylea ,Xyp,11
Coleoptera,Chrysolina staphylea ,XO,12
Coleoptera,Chrysolina timarchoides ,XO,24
Coleoptera,Chrysolina timarchoides ,XO,24
Coleoptera,Chrysolina umbratilis ,Xyp,15
Coleoptera,Chrysolina varians ,Xyp,16
Coleoptera,Chrysolina veridana ,Xyp,12
Coleoptera,Chrysomela interrupta ,Xyp,17
Coleoptera,Chrysomela lapponica ,Xyp,17
Coleoptera,Chrysomela mainensis interna ,Xyp,17
Coleoptera,Chrysomela populi ,Xyp,17
Coleoptera,Chrysomela schaefferi ,Xyp,17
Coleoptera,Chrysomela schaefferi ,Xyyp,17
Coleoptera,Chrysomela sp. 1 ,Xyp,17
Coleoptera,Chrysomela sp. 2 ,Xyp,17
Coleoptera,Chrysomela tremulae ,Xyp,17
Coleoptera,Chrysophtharta aurea ,Xyp,12
Coleoptera,Chrysophtharta decolorata ,Xyp,12
Coleoptera,Chrysophtharta nobilitata ,Xyp,12
Coleoptera,Chrysophtharta variicollis ,Xyp,12
Coleoptera,Cicindela agta,XXY,12
Coleoptera,Cicindela albi,XXY,12
Coleoptera,Cicindela ancocisconensis ,,11
Coleoptera,Cicindela angulata,XXY,11
Coleoptera,Cicindela argentata ,,10
Coleoptera,Cicindela aterrima ,XXXY,12
Coleoptera,Cicindela aurulenta ,,11
Coleoptera,Cicindela bigemi,XXY,12
Coleoptera,Cicindela brevis,XXY,12
Coleoptera,Cicindela campestris ,,11
Coleoptera,Cicindela cardilba ,XXXY,13
Coleoptera,Cicindela chloris,XXY,12
Coleoptera,Cicindela chloropleura,XXY,12
Coleoptera,Cicindela cogta,XXY,11
Coleoptera,Cicindela cyclobregma,XXY,11
Coleoptera,Cicindela deserticoloides ,XXXY,12
Coleoptera,Cicindela dorsalis ,XXXY,12
Coleoptera,Cicindela dromicoides,XXY,11
Coleoptera,Cicindela duodecimguttata ,XXXY,12
Coleoptera,Cicindela duponti,XXY,12
Coleoptera,Cicindela flohri ,XXXY,12
Coleoptera,Cicindela formosa generosa ,XXXY,12
Coleoptera,Cicindela fulgoris ,XXXY,12
Coleoptera,Cicindela funerea,XXY,12
Coleoptera,Cicindela gillesensis ,,13
Coleoptera,Cicindela hemichrysea ,XXXY,12
Coleoptera,Cicindela hispanica,,10
Coleoptera,Cicindela holosericea,XXY,11
Coleoptera,Cicindela hybrida ,,11
Coleoptera,Cicindela indica,XXY,11
Coleoptera,Cicindela intermedia,XXY,11
Coleoptera,Cicindela lemniscata ,XXXXY,13
Coleoptera,Cicindela litorea goudoti,,11
Coleoptera,Cicindela littoralis,,11
Coleoptera,Cicindela littoralis ,,11
Coleoptera,Cicindela marocca pseuomarocca ,,11
Coleoptera,Cicindela marutha ,XXXXY,13
Coleoptera,Cicindela maura,,11
Coleoptera,Cicindela minuta,XXY,12
Coleoptera,Cicindela multiguttata,XXY,12
Coleoptera,Cicindela nebuligera ,XXY,11
Coleoptera,Cicindela nigrocoerulea ,XXXXY,13
Coleoptera,Cicindela obsoleta ,XXXY,12
Coleoptera,Cicindela ocellata ,XXY,11
Coleoptera,Cicindela orego ,XXXY,12
Coleoptera,Cicindela pimeria ,Xyc,10
Coleoptera,Cicindela pimeria ,XXXY,12
Coleoptera,Cicindela punctulata ,XXOO,12
Coleoptera,Cicindela punctulata ,XXXY,12
Coleoptera,Cicindela purpurea ,XXOO,12
Coleoptera,Cicindela repanda ,,10
Coleoptera,Cicindela repanda ,complexXO,11
Coleoptera,Cicindela repanda ,XXXY,12
Coleoptera,Cicindela roseiventris mexica ,XXXY,12
Coleoptera,Cicindela rufiventris ,XXXY,12
Coleoptera,Cicindela rugatilis ,XXY,11
Coleoptera,Cicindela scutellaris ,XXXY,12
Coleoptera,Cicindela scutellaris lecontei ,,10
Coleoptera,Cicindela sedecimpunctata ,XXY,11
Coleoptera,Cicindela severa ,XXXY,12
Coleoptera,Cicindela severini,XXY,11
Coleoptera,Cicindela sexguttata ,complexXO,11
Coleoptera,Cicindela sexguttata ,XXXY,12
Coleoptera,Cicindela sexguttata sexguttata ,XXY,11
Coleoptera,Cicindela silvicola ,,11
Coleoptera,Cicindela sp. (saetigera group) ,,13
Coleoptera,Cicindela spinolai,XXY,11
Coleoptera,Cicindela splendida ,XXXY,12
Coleoptera,Cicindela striatifrons,XXY,12
Coleoptera,Cicindela striolata,XXY,12
Coleoptera,Cicindela sumatrensis,XXY,12
Coleoptera,Cicindela suturalis ,,11
Coleoptera,Cicindela tranquebarica ,,10
Coleoptera,Cicindela tranquebarica ,Xyc,11
Coleoptera,Cicindela tranquebarica ,XXOO,12
Coleoptera,Cicindela tranquebarica ,XXXY,12
Coleoptera,Cicindela trifasciata,,20
Coleoptera,Cicindela triguttata,XXY,12
Coleoptera,Cicindela trisigta,XXXXY,13
Coleoptera,Cicindela viduata,XXY,12
Coleoptera,Cicindela virgula,XXY,12
Coleoptera,Cicindela viridilabris,XXY,11
Coleoptera,Cicindela vittigera,XXY,12
Coleoptera,Cidnorrhinus 4-maculatus     ,Xyp,14
Coleoptera,Cionus championi     ,Xyp,20
Coleoptera,Cionus ganglbaueri     ,Xyp,19
Coleoptera,Cionus hortulans     ,Xyp,19
Coleoptera,Cionus longicollis-montanus     ,Xyp,20
Coleoptera,Cionus nigritarsis     ,Xyp,19
Coleoptera,Cionus olivieri     ,Xyp,21
Coleoptera,Cionus tamazo     ,Xyp,20
Coleoptera,Cionus tuberculosus     ,Xyp,22
Coleoptera,Cirrorhynchus kelecsenyi     ,Xyp,15
Coleoptera,Cis fuscipes     ,,7
Coleoptera,Cistudinella obducta,Xy,9
Coleoptera,Cladis nitidula     ,NeoXY,8
Coleoptera,Cleonus japonicus     ,NeoXY,14
Coleoptera,Clinteria spilota     ,,10
Coleoptera,Clitobius ovatus opacus    ,Xyp,10
Coleoptera,Clivina australasiae ,XY,12
Coleoptera,Clivina fossor,,22
Coleoptera,Clivina fossor,XY,23
Coleoptera,Clivina ypsilon ,,15
Coleoptera,Clytra laeviscula ,,12
Coleoptera,Clytra laeviuscula ,Xyp,12
Coleoptera,Clytra quadripunctata ,XY,12
Coleoptera,Clytra succinata ,XY,20
Coleoptera,Clytus arietis ,Xyp,10
Coleoptera,Clytus lama ,Xyp,10
Coleoptera,Clytus melaenus ,XY,10
Coleoptera,Cnemotrupes splendidus miarophagus,,11
Coleoptera,Coccidula rufa,Xyp,10
Coleoptera,Coccidula scutelata,Xyp,10
Coleoptera,Coccinella septempunctata     ,,10
Coleoptera,Coccinella transversalis,Xyp,10
Coleoptera,Coelometopus clypeatus     ,,10
Coleoptera,Coelophora inaequalis     ,Xyr,10
Coleoptera,Coelostoma orbiculare,Xy,14
Coleoptera,Coenochilus trabecula     ,Xyp,10
Coleoptera,Colaphus sophiae,XO,14
Coleoptera,Colaspidema barbarum,Xyp,14
Coleoptera,Colaspis greyi ,Xyp,11
Coleoptera,Colaspis tricolor ,NeoXY,15
Coleoptera,Colasposoma auripenne ,Xyp,8
Coleoptera,Colasposoma lividipes ,Xyp,8
Coleoptera,Colasposoma metallicum ,Xyp,8
Coleoptera,Colasposoma ortum ,Xyp,8
Coleoptera,Colasposoma rufipes ,Xyp,8
Coleoptera,Colasposoma semicostatum ,Xyp,8
Coleoptera,Colasposoma sp. 1 ,Xyp,8
Coleoptera,Colaulon lezeleuci     ,XO,9
Coleoptera,Coleomegilla innotata     ,Xyp,10
Coleoptera,Coleomegilla maculata lengi    ,Xyp,10
Coleoptera,Colfax creagris ,XY,17
Coleoptera,Colfax sp. ,XY,17
Coleoptera,Colfax stevensi ,XY,17
Coleoptera,Colliuris pennsylvanica ,NeoXY,9
Coleoptera,Collops sp.     ,XO,9
Coleoptera,Colobodes konoi     ,Xyp,24
Coleoptera,Colobodes matasumurau     ,XY,24
Coleoptera,Colobodes sp. 1 v-alum n.sp.,Xyp,24
Coleoptera,Colobodes sp. 2    ,Xyp,18
Coleoptera,Colymbetes adpressus,,22
Coleoptera,Colymbetes affinis,,21
Coleoptera,Colymbetes biguttatus,,21
Coleoptera,Colymbetes binotatus,,21
Coleoptera,Colymbetes bipustulatus,,21
Coleoptera,Colymbetes bipustulatus var. solieri,,21
Coleoptera,Colymbetes congener,,21
Coleoptera,Colymbetes conspersus,,21
Coleoptera,Colymbetes fuscus,,20
Coleoptera,Colymbetes infuscatus,,22
Coleoptera,Colymbetes labiatus,,21
Coleoptera,Colymbetes lapponicus,,21
Coleoptera,Colymbetes melarius,,21
Coleoptera,Colymbetes nebulosus,,21
Coleoptera,Colymbetes nevadensis,,21
Coleoptera,Colymbetes paykulli,,20
Coleoptera,Colymbetes paykulli ,Xyp,18
Coleoptera,Colymbetes paykulli ,XO,19
Coleoptera,Colymbetes piceus ,,20
Coleoptera,Colymbetes ramblae,,21
Coleoptera,Colymbetes serricornis,,21
Coleoptera,Colymbetes striatus,,20
Coleoptera,Colymbetes striatus ,XY,20
Coleoptera,Colymbetes striatus ,XY,21
Coleoptera,Colymbetes striatus ,XY,22
Coleoptera,Colymbetes sturmii,,21
Coleoptera,Colymbetes thomsoni,,21
Coleoptera,Colymbetes unguicularis,,21
Coleoptera,Colymbetes wollastoni,,21
Coleoptera,Compsa textilis ,Xyp,10
Coleoptera,Compsocerus equestris ,Xyp,16
Coleoptera,Conchyloctenia nigrovittata,XY,8
Coleoptera,Conchyloctenia nigrovittata,Xyp,9
Coleoptera,Conicobruchus indicus ,Xyp,10
Coleoptera,Coniger ridiculus     ,XY,18
Coleoptera,Conoderus dimidiatus     ,,8
Coleoptera,Conoderus fuscofasciatus     ,XO,9
Coleoptera,Conoderus malleatus     ,XO,9
Coleoptera,Conoderus pilatei     ,XO,9
Coleoptera,Conoderus rodriguezi     ,XO,9
Coleoptera,Conoderus rufidens     ,XO,9
Coleoptera,Conoderus scalaris     ,,8
Coleoptera,Conoderus sp.     ,XO,9
Coleoptera,Conoderus stigmosus     ,NeoXY,7
Coleoptera,Conoderus stigmosus     ,,8
Coleoptera,Conoderus terrius     ,,8
Coleoptera,Conopthorus coniperda     ,NeoXY,10
Coleoptera,Conopthorus resinosae     ,XY,9
Coleoptera,Conopthorus sp. 1    ,,9
Coleoptera,Copris fricator     ,XO,11
Coleoptera,Copris frictator     ,XO,11
Coleoptera,Copris hispanus cavolinii    ,,9
Coleoptera,Copris hispanus cavolinii    ,,9
Coleoptera,Copris hispanus hispanus    ,XY,9
Coleoptera,Copris hispanus hispanus    ,,9
Coleoptera,Copris incertus     ,Xyp,7
Coleoptera,Copris lugubris     ,Xyp,7
Coleoptera,Copris lunaris     ,XY,10
Coleoptera,Copris sinicus     ,Xyp,7
Coleoptera,Copris sp.     ,Xyp,7
Coleoptera,Copris tullius     ,,10
Coleoptera,Coprophanaeus cyanescens     ,Xyp,10
Coleoptera,Coprophanaeus dardanus     ,XY,10
Coleoptera,Coprophanaeus ensifer     ,XY,10
Coleoptera,Coptocephala floralis ,,12
Coleoptera,Coptocephala unifasciata ,Xyp,12
Coleoptera,Coptocycla adamantina ,Xyp,9
Coleoptera,Coraebus rubi ,Xyp,11
Coleoptera,Coraebus sinuatus ,XY,12
Coleoptera,Coraia clarki ,Xyp,18
Coleoptera,Coraia maculicollis ,Xyp,18
Coleoptera,Corigetus chandigarhensis     ,Xyp,11
Coleoptera,Corigetus sp. 1    ,Xyp,11
Coleoptera,Cosmogramma decora ,Xyp,10
Coleoptera,Cosmopolites sordidus     ,Xyp,15
Coleoptera,Cossyphus depressus     ,Xyp,9
Coleoptera,Cossyphus hoffmannseggi     ,,9
Coleoptera,Cotalpa lanigera     ,Xyp,10
Coleoptera,Cotalpa lanigera     ,,10
Coleoptera,Craspedonta leaya ,Xyp,9
Coleoptera,Craspedophorus angulatus ,XY,6
Coleoptera,Cratomorphus dorsalis     ,XO,10
Coleoptera,Cremastocheilus armatus     ,Xyp,10
Coleoptera,Creophilus maxillosis villosus    ,XY,18
Coleoptera,Creophilus maxillosus     ,Xyp,20
Coleoptera,Crepidedera aurea ,Xyp,9
Coleoptera,Crepidedera plutus ,Xyp,13
Coleoptera,Criocephalus rusticus ,Xyp,10
Coleoptera,Crioceris asparagi ,Xyp,8
Coleoptera,Crioceris duodecimpunctata ,Xyp,8
Coleoptera,Crioceris macilenta ,Xyp,8
Coleoptera,Crioceris paracenthesis ,Xyp,8
Coleoptera,Crosita altaica,Xyp,15
Coleoptera,Crosita rugulosa,Xyp,15
Coleoptera,Crosita salviae ,Xyp,12
Coleoptera,Cryphalus abietis     ,,13
Coleoptera,Cryphalus piceae     ,,13
Coleoptera,Cryptobium bernhaueri,Xyp,15
Coleoptera,Cryptocephalus alboscutellatus ,,15
Coleoptera,Cryptocephalus alis ,Xyp,15
Coleoptera,Cryptocephalus aureolus ,Xyr,15
Coleoptera,Cryptocephalus bipunctatus ,Xyr,15
Coleoptera,Cryptocephalus capucinus     ,Xyr,15
Coleoptera,Cryptocephalus crassus     ,Xyr,16
Coleoptera,Cryptocephalus espanoli     ,Xyr,15
Coleoptera,Cryptocephalus fulvus     ,,16
Coleoptera,Cryptocephalus globicollis     ,Xyr,15
Coleoptera,Cryptocephalus hypochoeridis     ,Xyr,15
Coleoptera,Cryptocephalus lusitanicus     ,,15
Coleoptera,Cryptocephalus moraei     ,Xyr,15
Coleoptera,Cryptocephalus ocellatus     ,Xyp,15
Coleoptera,Cryptocephalus ochroleucus     ,Xyp,15
Coleoptera,Cryptocephalus octopilosus     ,Xyp,16
Coleoptera,Cryptocephalus oppositus     ,Xyp,15
Coleoptera,Cryptocephalus pominorum     ,,15
Coleoptera,Cryptocephalus primarius     ,Xyp,20
Coleoptera,Cryptocephalus quadruplex     ,Xyp,12
Coleoptera,Cryptocephalus rugicollis     ,Xyr,15
Coleoptera,Cryptocephalus sexmaculatus     ,Xyp,14
Coleoptera,Cryptocephalus sexpunctatus     ,Xyp,8
Coleoptera,Cryptocephalus sexpustulatus     ,Xyr,15
Coleoptera,Cryptocephalus sexsigtus     ,XY,15
Coleoptera,Cryptocephalus sp. 1    ,Xyp,15
Coleoptera,Cryptocephalus sp. 2    ,Xyp,15
Coleoptera,Cryptocephalus sp. 3    ,Xyp,15
Coleoptera,Cryptocephalus sulphureus     ,Xyp,16
Coleoptera,Cryptocephalus triangularis     ,Xyp,16
Coleoptera,Cryptocephalus violaceus     ,Xyr,15
Coleoptera,Cryptocephalus vittula     ,Xyp,14
Coleoptera,Cryptognatha nodiceps     ,NeoXY,7
Coleoptera,Cryptognatha simillima     ,NeoXY,7
Coleoptera,Cryptolaemus montrouzieri     ,Xyp,11
Coleoptera,Cryptolestes ferrugineus     ,Xyp,9
