"i","asc1","desc1","p"
901,0.268754349590619,0.217380602424652,-137.607536881058
917,0.237736420136972,0.27172414406646,-138.998244257311
924,0.189318624835182,0.158643487788317,-138.348138569159
965,0.267350862760049,0.286043086792509,-137.783413940772
926,0.162569993616139,0.105669866338801,-136.256475076045
912,0.229258443145674,0.222113866899868,-136.412129720342
985,0.398494238742743,0.354776089184608,-136.909324836445
981,0.255233888548278,0.331469214478322,-137.853587905008
934,0.090626839548723,0.20932032759845,-135.523869151424
906,0.216171138170901,0.215997798966551,-135.384247735966
920,0.236708652944207,0.196542506258118,-134.935103118188
937,0.189720535987228,0.149947542061681,-134.257292389617
934,0.135309645959239,0.140279537558018,-133.858967485468
998,0.234737421203353,0.183626925122224,-133.988284963754
948,0.203186858565713,0.178007239084483,-134.155928921558
993,0.182463801612577,0.16874816821297,-133.828273266161
951,0.105123671405408,0.093055861570946,-134.844912402958
935,0.121484859227288,0.172685354057845,-133.957011827921
960,0.158175583332473,0.0916366625414756,-138.538174172699
909,0.210677221110157,0.201527943425762,-137.453084960082
920,0.199126851388741,0.260319572592904,-138.490643217266
934,0.158993429639038,0.208743966217782,-135.596927978986
998,0.231033388303626,0.205303012038389,-135.537902079156
995,0.145514104198298,0.168528811880734,-135.006406247138
920,0.429369201071242,0.369369876219272,-139.408957961173
958,0.571549785099346,0.552345956473204,-140.948014283637
968,0.324525150140769,0.269803559653601,-137.534270374021
956,0.209867317591064,0.160449020162377,-132.524423720384
927,0.163949818281157,0.150969531080446,-132.498473427411
904,0.2213228894422,0.15872848122443,-132.337828902735
993,0.27243625319293,0.206156904557619,-136.300990792843
920,0.176000269327149,0.191702958989864,-136.736259700889
922,0.185741745034855,0.136473609215252,-136.681626257107
957,0.131939381809489,0.0906502452785981,-131.894246013049
983,0.126501296234225,0.0910356102857045,-132.024188854341
952,0.137209494483144,0.234296331924774,-133.689376512092
991,0.106444605951517,0.119444229142282,-134.779249729783
945,0.161891872266947,0.111734128938774,-133.751602545585
923,0.137608060324106,0.139886142243939,-133.863140350689
921,0.319159986044417,0.248155969658938,-136.154378883081
972,0.193637137298613,0.139107630111464,-134.123281213691
999,0.199483261393457,0.160836327240775,-134.439302960073
941,0.132714921947161,0.15464187627564,-135.460793639695
968,0.174046997453972,0.168115686121408,-135.075155172038
928,0.216684942691238,0.259548187406799,-136.739429685726
912,0.150548358457955,0.158304670231283,-137.113839315094
972,0.27409530116422,0.231044619453584,-136.793165385491
920,0.26183141008037,0.24492186614751,-137.214774217101
981,0.150436474665193,0.203985447223933,-134.728444091582
992,0.435887912176259,0.386942617259604,-137.12447324343
903,0.182347513564735,0.177568770185349,-134.130418817626
913,0.298652288867659,0.236627808497474,-134.332980142739
997,0.185264872593537,0.129524552881161,-133.263304993814
914,0.297683996365665,0.23227551999391,-134.518171749837
975,0.133968752693724,0.230129994866079,-135.20799301874
916,0.186818081552248,0.282608805323113,-136.476248296076
946,0.169092193151807,0.138385180628608,-133.610291097916
933,0.224926101266646,0.169734293807998,-133.607349163789
921,0.197421711303169,0.17170099115712,-134.126101191484
942,0.360108235452147,0.304178497045146,-135.535099018782
999,0.165444562768597,0.166636037677021,-135.138764865741
970,0.204680777166145,0.164221246183355,-135.012779982262
959,0.121952557823614,0.216585187354606,-136.156230174293
947,0.226600073108325,0.219693725528081,-140.395471114809
946,0.22827654095913,0.161180976720502,-139.931185379489
956,0.314173503692796,0.296477210224816,-140.7673565546
957,0.217298484835683,0.164045421425123,-136.499599701807
983,0.175015913970436,0.10727244091945,-137.465019000001
962,0.13541616886656,0.193137589080769,-137.765083295288
941,0.234452502306288,0.232336265941115,-136.516113427183
955,0.273039916274752,0.24677459997889,-136.682727862274
930,0.252448537455143,0.242903913049923,-136.675987705146
985,0.136469375293535,0.156174702432068,-133.200622763179
922,0.140630596360673,0.107630314212543,-132.882868710508
924,0.174056509100857,0.110534033238013,-132.660283486196
984,0.161574114257678,0.305586363196947,-138.703056661593
979,0.235526624358328,0.273160007649862,-137.630337932671
