"i","asc1","desc1","pol1","p"
905,0.00307397825664741,0.00131983134815906,0.00108392564838143,-235.558017252781
915,0.00260418393388104,0.00177753094829453,0.000995798959018939,-235.789495153297
901,0.00466295128143736,0.00215310007503899,0.00141081600351021,-236.064820189628
925,0.00637349469555388,0.00118869362312728,0.00117102856690556,-240.033515105965
984,0.00324990166820895,0.00183747588520717,0.00123172488582362,-239.346821486049
923,0.00649948149505951,0.000788760709261556,0.000760801059720073,-240.66058856363
993,1.23225503792526,1.31331267491022,0.00425730927651792,-329.844624889074
995,1.26298238091752,1.32289808255083,0.00258812133697875,-329.753630690604
979,1.29758792359164,1.37962653653583,0.00866498707969714,-331.937472950701
911,1.02532997297988,1.08651261350232,0.00131754110273071,-328.334097961132
925,0.915692170128115,1.00502657747657,0.00866595106411082,-330.982215648711
986,0.778743022648038,0.843020888665206,0.00295613438957216,-328.566522518764
966,1.69416004315279,1.76778201506762,0.00234711510462502,-330.781310301581
953,1.74723614125334,1.87797548833328,0.00396636245562152,-331.151585861739
941,1.78511813323392,1.90495632844207,0.00361140140185796,-330.966035378068
903,1.73996351382821,1.8312035477966,0.000259919243774964,-330.538430661376
902,1.74001041309366,1.84314257209797,0.000195346487326027,-330.680150335661
986,1.62256586879694,1.74595546256763,0.00734286701308117,-332.031899628217
961,0.943638456963071,1.01238096467779,0.00183397843937362,-327.622785032342
903,1.31038424486322,1.41202190279641,0.00237591133825697,-329.764555136094
910,1.24874048694462,1.3323113111746,0.00428323284784492,-329.483261787677
974,0.787223514184843,0.818526058305636,8.44845534106381e-05,-326.010517248968
957,0.815695059671317,0.859432091979604,0.000390807346328667,-326.327569505471
910,0.882548711891078,0.931046369065705,0.000382607750689288,-326.809559223467
999,1.6167890754537,1.82980057172085,0.0425809299642796,-339.228912311014
997,1.62788264677568,1.74263120191991,0.0101246621840416,-332.439243945441
965,1.84528849943837,2.01834757782599,0.00113378084258553,-334.087734346918
902,2.00867649082475,2.0821680106265,0.000876794102564513,-332.108892754525
936,1.93248830741317,2.0924621332033,0.0120832845210861,-333.508860789186
907,1.98173919273172,2.12155706675868,0.00773610650788437,-332.790718850741
951,2.21936276439802,2.39369914367627,0.0165737170338089,-335.043746597159
972,2.53635608642935,2.73795270756658,0.000374990197570812,-334.752071267545
976,2.53821810408717,2.67789732521632,0.0104166533764027,-335.504899590461
934,0.00538019359606251,0.00338714232730859,0.00112635988291552,-237.02353688537
990,0.00564426047434516,0.00252399066784742,0.00154495501383027,-237.996763311727
983,0.00341656942396332,0.00231859283210154,0.00111608505207023,-235.330167024237
918,0.00468384409769396,0.00311592596672895,0.00107830823018406,-237.119662442464
979,0.00323848380994371,0.00178198026254918,0.00183120137619803,-239.238628659821
949,0.00449036999784201,0.00184725478954049,0.00116113699483719,-237.005866381757
938,0.86347645798398,0.909233884293883,0.00284310668128701,-327.913652767148
995,0.850894905386279,0.890320456809355,0.000518239594674328,-326.38062899277
919,0.806690064185339,0.850695763147615,0.00790292722012712,-332.400951146601
919,1.30425809229902,1.38687341119851,0.00474890815829196,-329.693802836392
903,1.40080145083635,1.48148462934518,0.000192893769693715,-328.399844249244
965,1.56750365744142,1.68620742458925,0.00375304833666133,-330.42860387473
958,1.41549156724196,1.47736791503284,0.00153219768839472,-329.360896007759
925,1.52200537701579,1.6764363749978,0.00526667394555975,-332.349742416663
987,1.1469945956244,1.22073526605197,8.88158146373494e-05,-327.415852583787
912,0.00675599395775239,0.00210921320160798,0.000697077062985135,-239.045984044672
988,0.00511857212444131,0.00365313825094473,0.000872597979713262,-239.450989596952
941,0.00791027582361441,0.00264489109061268,0.000687875860567704,-239.236711751767
937,0.569755913558254,0.591228760209469,1.81573424904976e-05,-322.913976574507
982,0.379474854997466,0.406503998546063,0.000233907320535733,-320.021574848297
949,0.5218184708067,0.545815084840748,6.37688486875512e-06,-322.15249052566
