"i","asc1","desc1","p"
931,0.0390625765025634,0.0109763805459907,-267.168170948819
920,0.0267587295580502,0.0115290474986903,-267.891157123052
915,0.0406550512607078,0.0126217593773704,-267.616903409711
978,0.0267951939508797,0.0179795679554783,-267.279653221205
925,0.0330539618074095,0.0115415135369173,-266.267896999372
953,0.039195213753713,0.0135035588245882,-266.748153103579
945,0.0387769187758977,0.0085742952017667,-270.027299266983
966,0.0299793671596838,0.00990015362864731,-270.871150119641
986,0.0317168805974454,0.0014039444571136,-271.285958233348
947,0.0249078818651194,0.0183086492639634,-267.792059530568
996,0.0234810878444581,0.0112536328420306,-267.389165388488
955,0.0348414475405035,0.00569178463345583,-265.932314028155
938,0.0247205854595454,0.00925490003624863,-266.750181991895
968,0.0316235431205403,0.0111347417887725,-265.975264410137
1000,0.0364929262059902,0.00532350423869309,-265.516745427086
904,0.0251557137262021,0.00772643302962926,-269.849921373102
987,0.0260918709563334,0.018990016310182,-270.313614253972
934,0.0281529466036416,0.010823402930503,-269.183883289088
964,0.0402720868393742,0.0111520310847396,-262.231142155012
917,0.0316689944475079,0.00940841827130908,-260.997050693451
979,0.0232833156830717,0.00826056382040196,-261.507905259149
969,0.0269145752462382,0.0124893706039401,-266.911396139467
981,0.033825314799635,0.00489163631161511,-265.643927978616
951,0.0427240706097196,0.0126386227580815,-268.181390871969
957,0.0343632480606874,0.00509178502267357,-272.930424061123
970,0.0273699053217222,0.00495074246322232,-274.725687570799
955,0.0347496034032018,0.0156541390234012,-273.876720971802
919,0.032073319014027,0.00243726821347135,-264.704432460944
927,0.0395447694185369,0.0158732648842589,-266.654475164119
967,0.0347636301323767,0.00807301316116113,-264.728370860945
958,0.0324850580888661,0.00845060222818328,-259.32955409512
979,0.036089895182972,0.0080514100170568,-259.492524839352
909,0.0293329752930304,0.00297874457302635,-258.737136736368
1000,0.0417595865133214,0.0164390204180326,-264.268021833219
903,0.0320176448980863,0.00176267368868527,-260.054631068364
904,0.0361480518400831,0.00776189147307591,-260.85038197083
963,0.0358808503688093,0.00771184834337963,-265.660293269471
910,0.0285643553955094,0.0128049639939686,-266.560303149165
941,0.0148938229342075,0.0225840165571963,-269.060126629981
996,0.0304015993803921,0.00893554002429312,-265.519145678955
914,0.025859305819252,0.000553566749838986,-268.219416835001
921,0.0342137914738582,0.000321550997086937,-266.254361861561
974,0.0293270359427,0.0171673863442222,-267.914498171114
989,0.0298589286034041,0.00763779335594838,-266.470154595952
979,0.016718415622902,0.0220655616503576,-269.786750078138
958,0.711546294551278,0.745198742413058,-325.08939129323
967,0.742387887745326,0.785316995742797,-325.465826114963
991,0.678139507127422,0.703272310210198,-324.993208540914
996,0.0218817992802138,0.00594073129757868,-263.542175129648
915,0.0283111063977439,0.001433542346085,-261.983194980501
926,0.0252284224589178,0.00303006946294248,-262.83632145097
989,0.0298073124955118,0.00730544752189621,-270.60862480527
933,0.0438865501706094,0.0128872858855991,-270.92182453993
996,0.019809334182561,0.0288543502202204,-273.47470820795
915,0.0293540802687619,0.0140678665845677,-262.714323780305
901,0.0301412008432686,0.00727787484091603,-261.478002747755
918,0.0351208945205567,0.00583285795516211,-261.330857153946
924,0.0343719795886125,0.00626352934077716,-265.925900616
956,0.0329474098387135,0.0109394366867043,-266.610920255497
908,0.042616531004242,0.0108601093347551,-267.800269036092
982,1.76303436399203,1.85581748060168,-330.938535099543
932,1.4941404012232,1.59533494195329,-330.394363138326
906,1.44804313706209,1.56394733238529,-331.399555136755
952,0.0355543570526217,0.010360112186895,-259.543563802566
913,0.03862796005963,0.00802648837993071,-259.402833832123
957,0.0332046036039888,0.0031338375946505,-257.880875530944
956,0.0339271984455753,0.00432292714773731,-273.071329358719
952,0.0453515388731852,0.0161048305060072,-274.08176025652
964,0.0419437978336937,0.0192021923728256,-274.392846347517
959,0.0244940971983386,0.0194921397383884,-268.339706822537
950,0.021066662672984,0.030798841032054,-270.312005597247
907,0.0295159887353945,0.0042847814427978,-266.296215377498
961,0.534460781893938,0.573361657028984,-323.52000930651
977,0.631299671828462,0.650029550489694,-324.450062696868
967,0.550967670581104,0.564822534241644,-323.176973341247
999,0.0288377237254094,0.00422821178009691,-259.96847663243
946,0.0340665760897552,0.00693579237653962,-260.219219926617
964,0.0172319544693577,0.0134264955614633,-262.225706721955
960,0.0344063522132259,0.00328144644924903,-257.973919686307
959,0.0227914890738173,0.00510361718588004,-258.355640230589
922,0.0272054603320919,0.00646846297150995,-257.933425737166
975,0.029934912907218,0.00315660110049035,-265.068773884142
983,0.037134674431252,0.0107699275016045,-265.671683354099
920,0.147596000902896,0.121668233487323,-302.060200549618
992,0.0331415388218033,0.010764622763913,-269.372095007211
943,0.0334081106676304,0.00518174609713045,-268.748490387671
994,0.0353653063613212,0.00606642988055255,-268.850950785949
912,0.0374246199452674,0.007375193046881,-268.73926773666
958,0.0379850546849864,0.01406606758184,-269.28378963554
962,0.0309805258275114,0.0119189950611722,-269.325148254349
923,0.287501705411281,0.282488364920161,-314.109903807904
978,0.293748065253196,0.29988933115408,-315.126839764753
936,0.291673739753813,0.280018949349139,-315.034684089996
909,0.0350437898226163,0.00529410572807909,-261.029231847258
931,0.019458498435077,0.0104022573325608,-263.777077630871
988,0.0306836913331242,0.00452605382783724,-261.363818473726
916,0.0317957446340934,0.0150878742183566,-275.477833741983
933,0.0437318271951938,0.0157093546610822,-274.814708326257
924,0.0313644281710053,0.0161508186744327,-275.586281507407
926,0.0250882181186317,0.00303623619027852,-260.96651854583
972,0.0153090479687022,0.0231677829772146,-263.017383398585
971,0.037937818434652,0.012536418460286,-262.325150360227
928,1.29660365779124,1.36755528837833,-329.034393649105
905,1.38895725434594,1.43754591944643,-330.091242687469
951,1.46252106271945,1.54603603343503,-329.795201750681
980,0.0232650382057473,0.00975133147170557,-254.146099461785
939,0.0213776099558713,0.0127783017229469,-254.63566455673
