"order","rate","type"
"blattodea",0.182607281965046,"fission"
"blattodea",0.0911208648933894,"fission"
"blattodea",0.0485465279829418,"fission"
"blattodea",0.0831387462765485,"fission"
"blattodea",0.110198012786346,"fission"
"blattodea",0.000263793506700589,"fission"
"blattodea",0.25745512821164,"fission"
"blattodea",0.242277191197612,"fission"
"blattodea",0.0873703134419114,"fission"
"blattodea",0.0469935730860205,"fission"
"blattodea",0.105413059258566,"fission"
"blattodea",0.118809498248976,"fission"
"blattodea",0.0679591924989862,"fission"
"blattodea",0.197853165747936,"fission"
"blattodea",0.0797360437843211,"fission"
"blattodea",0.0641513208754762,"fission"
"blattodea",0.00313491278020484,"fission"
"blattodea",0.0384174616018933,"fission"
"blattodea",0.0491907608951764,"fission"
"blattodea",0.0491165983126971,"fission"
"blattodea",0.103254236116107,"fission"
"blattodea",0.0827354167006683,"fission"
"blattodea",0.0367393085990028,"fission"
"blattodea",0.0822658378673772,"fission"
"blattodea",0.0390538431370462,"fission"
"blattodea",0.0972971420468397,"fission"
"blattodea",0.0812138267982694,"fission"
"blattodea",0.038103821524509,"fission"
"blattodea",0.0343135074714104,"fission"
"blattodea",0.0599640801294614,"fission"
"blattodea",0.0421267508145762,"fission"
"blattodea",0.105129978231185,"fission"
"blattodea",0.019602554762873,"fission"
"blattodea",0.114553738265822,"fission"
"blattodea",0.117119817132059,"fission"
"blattodea",0.115490283970048,"fission"
"blattodea",0.0929589205143634,"fission"
"blattodea",0.153940256030918,"fission"
"blattodea",0.0931778193246954,"fission"
"blattodea",0.238905276346357,"fission"
"blattodea",0.505600208484574,"fission"
"blattodea",0.118657602989207,"fission"
"blattodea",0.00640620091255918,"fission"
"blattodea",0.0649061144651117,"fission"
"blattodea",0.032518771623972,"fission"
"blattodea",0.0590522892389796,"fission"
"blattodea",0.0570799007831533,"fission"
"blattodea",0.0540447708902085,"fission"
"blattodea",0.22726220622247,"fission"
"blattodea",0.0113322285934278,"fission"
"blattodea",0.0672369705212044,"fission"
"blattodea",0.0403828756225861,"fission"
"blattodea",0.0751683937163458,"fission"
"blattodea",0.0479112778937411,"fission"
"blattodea",0.0906509511543017,"fission"
"blattodea",0.0858414896846267,"fission"
"blattodea",0.116306042527806,"fission"
"blattodea",0.0569134659883576,"fission"
"blattodea",0.0521027878338157,"fission"
"blattodea",0.107831516246411,"fission"
"blattodea",0.0900473735901436,"fission"
"blattodea",0.0542817400490916,"fission"
"blattodea",0.123395301240322,"fission"
"blattodea",0.0948290969561666,"fission"
"blattodea",0.0103009629457251,"fission"
"blattodea",0.0473843775421069,"fission"
"blattodea",0.0165905844633012,"fission"
"blattodea",0.0966265845501038,"fission"
"blattodea",0.0118371139492466,"fission"
"blattodea",0.0645493798294003,"fission"
"blattodea",0.0219999063877058,"fission"
"blattodea",0.0739522941111073,"fission"
"blattodea",0.0507252033311508,"fission"
"blattodea",0.0868136201178102,"fission"
"blattodea",0.0166536087705314,"fission"
"blattodea",0.0650170657193661,"fission"
"blattodea",0.0762467265352516,"fission"
"blattodea",0.101588846846904,"fission"
"blattodea",0.023749965407215,"fission"
"blattodea",0.0764556112396973,"fission"
"blattodea",0.0608066522976737,"fission"
"blattodea",0.118942452246991,"fission"
"blattodea",0.0498465627084306,"fission"
"blattodea",0.182178635099839,"fission"
"blattodea",0.116297700563759,"fission"
"blattodea",0.0908038977929838,"fission"
"blattodea",0.0384781719877989,"fission"
"blattodea",0.068319008116898,"fission"
"blattodea",0.0852169567673889,"fission"
"blattodea",0.108843910930785,"fission"
"blattodea",0.0917847274992384,"fission"
"blattodea",0.111532436595182,"fission"
"blattodea",0.109735643920928,"fission"
"blattodea",0.0137848796852599,"fission"
"blattodea",0.109891097350973,"fission"
"blattodea",0.102694986729167,"fission"
"blattodea",0.109041136743723,"fission"
"blattodea",0.121940947130872,"fission"
"blattodea",0.0231720168107306,"fission"
"blattodea",0.111647973952181,"fission"
"blattodea",0.108897153809726,"fission"
"blattodea",0.0527632790981295,"fission"
"blattodea",0.0168583069673108,"fission"
"blattodea",0.0159874390033414,"fission"
"blattodea",0.110376272879871,"fission"
"blattodea",0.0186906908557647,"fission"
"blattodea",0.0938546844350591,"fission"
"blattodea",9.70336793623563e-05,"fission"
"blattodea",0.0580518227625143,"fission"
"blattodea",0.0976245073870845,"fission"
"blattodea",0.0998122245357142,"fission"
"blattodea",0.156693348105713,"fission"
"blattodea",0.116334394754474,"fission"
"blattodea",0.0452332853493229,"fission"
"blattodea",0.0996939147849253,"fission"
"blattodea",0.139805900017047,"fission"
"blattodea",0.0371898855724354,"fission"
"blattodea",0.0905237158368302,"fission"
"blattodea",0.0996496869297824,"fission"
"blattodea",0.0864723932954833,"fission"
"blattodea",0.0447319661509455,"fission"
"blattodea",0.0705781522705738,"fission"
"blattodea",0.0517796516395928,"fission"
"blattodea",0.00351370290546379,"fission"
"blattodea",0.0491082810076409,"fission"
"blattodea",0.0729382226843965,"fission"
"blattodea",0.100194362509227,"fission"
"blattodea",0.158516452384567,"fission"
"blattodea",0.131007059010378,"fission"
"blattodea",0.0666048270653617,"fission"
"blattodea",0.141352098720975,"fission"
"blattodea",0.113755188655657,"fission"
"blattodea",0.016152170589745,"fission"
"blattodea",0.0503802502337129,"fission"
"blattodea",0.021748412294946,"fission"
"blattodea",0.137401693441508,"fission"
"blattodea",0.0829984349194174,"fission"
"blattodea",0.139900384943264,"fission"
"blattodea",0.0874921249584131,"fission"
"blattodea",0.157128185733249,"fission"
"blattodea",0.00584517709274732,"fission"
"blattodea",0.193091899713049,"fission"
"blattodea",0.156566221590041,"fission"
"blattodea",0.0915875417342563,"fission"
"blattodea",0.0926456969244883,"fission"
"blattodea",0.0942362413009905,"fission"
"blattodea",0.144745297299421,"fission"
"blattodea",0.080723443244613,"fission"
"blattodea",0.0245548070178148,"fission"
"blattodea",0.00878295313192895,"fission"
"blattodea",0.0720359874387355,"fission"
"blattodea",0.0686563715888783,"fission"
"blattodea",0.0155113148937961,"fission"
"blattodea",0.104431604811169,"fission"
"blattodea",0.0215482556079591,"fission"
"blattodea",0.0742368943050773,"fission"
"blattodea",0.0471609522246558,"fission"
"blattodea",0.0743606171730619,"fission"
"blattodea",0.125131897042416,"fission"
"blattodea",0.0254286767579146,"fission"
"blattodea",0.0889992269666998,"fission"
"blattodea",0.0835928944749414,"fission"
"blattodea",0.00196570339774959,"fission"
"blattodea",0.121382158672799,"fission"
"blattodea",0.114479217556003,"fission"
"blattodea",0.0259090644117513,"fission"
"blattodea",0.0127135347354311,"fission"
"blattodea",0.0286737280072124,"fission"
"blattodea",0.0759578841330014,"fission"
"blattodea",0.116423052310025,"fission"
"blattodea",0.053417003453303,"fission"
"blattodea",0.168415441884792,"fission"
"blattodea",0.138002024637142,"fission"
"blattodea",0.0921968847910305,"fission"
"blattodea",0.0893947673204028,"fission"
"blattodea",0.0673342589515876,"fission"
"blattodea",0.148667101950703,"fission"
"blattodea",0.0417943283364161,"fission"
"blattodea",0.110563980814286,"fission"
"blattodea",0.0854832445244657,"fission"
"blattodea",0.0652651509677082,"fission"
"blattodea",0.128194825544994,"fission"
"blattodea",0.0997813179069243,"fission"
"blattodea",0.0236433458737539,"fission"
"blattodea",0.0877979673087357,"fission"
"blattodea",0.064619509659516,"fission"
"blattodea",0.0196352661772422,"fission"
"blattodea",0.101873823257737,"fission"
"blattodea",0.0720189592461496,"fission"
"blattodea",0.0836949519258527,"fission"
"blattodea",0.100668094131989,"fission"
"blattodea",0.114180775862226,"fission"
"blattodea",0.0711236923862825,"fission"
"blattodea",0.0140435499031093,"fission"
"blattodea",0.065964999086768,"fission"
"blattodea",0.0350463878585377,"fission"
"blattodea",0.0451789424789456,"fission"
"blattodea",0.00940882194909053,"fission"
"blattodea",0.0821977250807749,"fission"
"blattodea",0.0811746930321192,"fission"
"blattodea",0.00466977355240055,"fission"
"blattodea",0.0952419648156283,"fission"
"blattodea",0.0274355098971964,"fission"
"blattodea",0.0457101187389293,"fission"
"blattodea",0.0808975340478143,"fission"
"blattodea",0.0769372717943868,"fission"
"blattodea",0.0980163865447456,"fission"
"blattodea",0.00762255886300178,"fission"
"blattodea",0.115415764094831,"fission"
"blattodea",0.00745187929167261,"fission"
"blattodea",0.214980601735325,"fission"
"blattodea",0.0751126262520494,"fission"
"blattodea",0.128459702553413,"fission"
"blattodea",0.0967609647982108,"fission"
"blattodea",0.0305155124438665,"fission"
"blattodea",0.0175726556711349,"fission"
"blattodea",0.0540877368977149,"fission"
"blattodea",0.0377048394360607,"fission"
"blattodea",0.0754338784494202,"fission"
"blattodea",0.0542931353128385,"fission"
"blattodea",0.0207783807410227,"fission"
"blattodea",0.0972195570633812,"fission"
"blattodea",0.13387211943583,"fission"
"blattodea",0.0388463985773339,"fission"
"blattodea",0.0429347292600661,"fission"
"blattodea",0.137306712070738,"fusion"
"blattodea",0.115613058450336,"fusion"
"blattodea",0.181581219117456,"fusion"
"blattodea",0.145994904653076,"fusion"
"blattodea",0.0974196822881783,"fusion"
"blattodea",0.158417846982304,"fusion"
"blattodea",0.0742746599037889,"fusion"
"blattodea",0.181833211865125,"fusion"
"blattodea",0.19571236671886,"fusion"
"blattodea",0.12249710125981,"fusion"
"blattodea",0.0688692277232512,"fusion"
"blattodea",0.175642593243451,"fusion"
"blattodea",0.0964187838941368,"fusion"
"blattodea",0.157547410668299,"fusion"
"blattodea",0.350160091790087,"fusion"
"blattodea",0.1817575362444,"fusion"
"blattodea",0.030854283589389,"fusion"
"blattodea",0.179011120754193,"fusion"
"blattodea",0.211457638030408,"fusion"
"blattodea",0.106650393041655,"fusion"
"blattodea",0.14710280884892,"fusion"
"blattodea",0.13132287372124,"fusion"
"blattodea",0.0282770347264656,"fusion"
"blattodea",0.19579057593224,"fusion"
"blattodea",0.0412397248334734,"fusion"
"blattodea",0.0631583986978479,"fusion"
"blattodea",0.0608533524368466,"fusion"
"blattodea",0.160455039620485,"fusion"
"blattodea",0.13325885064543,"fusion"
"blattodea",0.100898892798555,"fusion"
"blattodea",0.0832596092398133,"fusion"
"blattodea",0.124070957895967,"fusion"
"blattodea",0.139113952294222,"fusion"
"blattodea",0.0709850643263322,"fusion"
"blattodea",0.220025419655724,"fusion"
"blattodea",0.110652247488378,"fusion"
"blattodea",0.117871168110413,"fusion"
"blattodea",0.0725303358063607,"fusion"
"blattodea",0.0914831093601031,"fusion"
"blattodea",0.106162384772261,"fusion"
"blattodea",0.154836599407396,"fusion"
"blattodea",0.129008361034781,"fusion"
"blattodea",0.130210242648875,"fusion"
"blattodea",0.107066953989845,"fusion"
"blattodea",0.148353489844693,"fusion"
"blattodea",0.160480460610033,"fusion"
"blattodea",0.173915597852013,"fusion"
"blattodea",0.110054479755197,"fusion"
"blattodea",0.0906049635714268,"fusion"
"blattodea",0.169562480346576,"fusion"
"blattodea",0.205092651569302,"fusion"
"blattodea",0.0945315110956511,"fusion"
"blattodea",0.11830140808149,"fusion"
"blattodea",0.0458545267148614,"fusion"
"blattodea",0.253735963209122,"fusion"
"blattodea",0.18330516700961,"fusion"
"blattodea",0.198010069051141,"fusion"
"blattodea",0.165896801763335,"fusion"
"blattodea",0.140360641699057,"fusion"
"blattodea",0.0501971876680213,"fusion"
"blattodea",0.11176246518441,"fusion"
"blattodea",0.101861596364539,"fusion"
"blattodea",0.115933782077976,"fusion"
"blattodea",0.0920209813606524,"fusion"
"blattodea",0.105818200202127,"fusion"
"blattodea",0.207059731769958,"fusion"
"blattodea",0.192609051097802,"fusion"
"blattodea",0.0410410462813122,"fusion"
"blattodea",0.131058992778919,"fusion"
"blattodea",0.150987209821793,"fusion"
"blattodea",0.168374519988919,"fusion"
"blattodea",0.0746994434642479,"fusion"
"blattodea",0.134493615281361,"fusion"
"blattodea",0.0671868926335042,"fusion"
"blattodea",0.0213794560001721,"fusion"
"blattodea",0.17552546294516,"fusion"
"blattodea",0.090204782088395,"fusion"
"blattodea",0.155691624597924,"fusion"
"blattodea",0.127466314086088,"fusion"
"blattodea",0.116849256487091,"fusion"
"blattodea",0.149551863101014,"fusion"
"blattodea",0.210216957003605,"fusion"
"blattodea",0.243880724889062,"fusion"
"blattodea",0.25861777849131,"fusion"
"blattodea",0.101288886297426,"fusion"
"blattodea",0.0877364327120885,"fusion"
"blattodea",0.0887983179538192,"fusion"
"blattodea",0.113734778099907,"fusion"
"blattodea",0.296817153687939,"fusion"
"blattodea",0.20053227613194,"fusion"
"blattodea",0.0501833386785194,"fusion"
"blattodea",0.120893679173448,"fusion"
"blattodea",0.130728675741086,"fusion"
"blattodea",0.0953758286473303,"fusion"
"blattodea",0.188448225659114,"fusion"
"blattodea",0.226210870210448,"fusion"
"blattodea",0.0247605673389117,"fusion"
"blattodea",0.129988045764663,"fusion"
"blattodea",0.0793354969751075,"fusion"
"blattodea",0.10282645836092,"fusion"
"blattodea",0.0719710298747381,"fusion"
"blattodea",0.0811070309883953,"fusion"
"blattodea",0.222101268162146,"fusion"
"blattodea",0.201524668724754,"fusion"
"blattodea",0.092584160175829,"fusion"
"blattodea",0.0713927237292881,"fusion"
"blattodea",0.262549206453612,"fusion"
"blattodea",0.108483647794354,"fusion"
"blattodea",0.175856558252254,"fusion"
"blattodea",0.0897995430601444,"fusion"
"blattodea",0.0611837962262277,"fusion"
"blattodea",0.179055545551655,"fusion"
"blattodea",0.0873931463983521,"fusion"
"blattodea",0.132907865145791,"fusion"
"blattodea",0.335826956607174,"fusion"
"blattodea",0.520366817908569,"fusion"
"blattodea",0.114439960507713,"fusion"
"blattodea",0.152964525036721,"fusion"
"blattodea",0.127869417600052,"fusion"
"blattodea",0.174458108557525,"fusion"
"blattodea",0.131868553177093,"fusion"
"blattodea",0.166539671733185,"fusion"
"blattodea",0.146975183123487,"fusion"
"blattodea",0.160143330903282,"fusion"
"blattodea",0.138263735016615,"fusion"
"blattodea",0.185260644699827,"fusion"
"blattodea",0.167685951125011,"fusion"
"blattodea",0.093952559605956,"fusion"
"blattodea",0.132749238203801,"fusion"
"blattodea",0.0976347821843193,"fusion"
"blattodea",0.0989763611655171,"fusion"
"blattodea",0.0694182438386374,"fusion"
"blattodea",0.222840739904361,"fusion"
"blattodea",0.0714183016766992,"fusion"
"blattodea",0.154020136215405,"fusion"
"blattodea",0.0623500010443571,"fusion"
"blattodea",0.05975983455898,"fusion"
"blattodea",0.056264268668891,"fusion"
"blattodea",0.0977101531875284,"fusion"
"blattodea",0.154820680824836,"fusion"
"blattodea",0.0519780835539704,"fusion"
"blattodea",0.100736530655747,"fusion"
"blattodea",0.0716848129647764,"fusion"
"blattodea",0.100503325738114,"fusion"
"blattodea",0.0215254467275467,"fusion"
"blattodea",0.167954652693406,"fusion"
"blattodea",0.225149421024812,"fusion"
"blattodea",0.0697160689087142,"fusion"
"blattodea",0.147354009619184,"fusion"
"blattodea",0.139798252909995,"fusion"
"blattodea",0.0599629124443666,"fusion"
"blattodea",0.0801113740363265,"fusion"
"blattodea",0.0851086545854286,"fusion"
"blattodea",0.105182435672776,"fusion"
"blattodea",0.0669937413690701,"fusion"
"blattodea",0.106430416250367,"fusion"
"blattodea",0.119027390636027,"fusion"
"blattodea",0.133708555843787,"fusion"
"blattodea",0.185209272039152,"fusion"
"blattodea",0.0665106175842118,"fusion"
"blattodea",0.0860074059250297,"fusion"
"blattodea",0.185775190075785,"fusion"
"blattodea",0.082791495329074,"fusion"
"blattodea",0.0699520803822893,"fusion"
"blattodea",0.270830694998656,"fusion"
"blattodea",0.0851748932992752,"fusion"
"blattodea",0.0986969056199541,"fusion"
"blattodea",0.0654108324112919,"fusion"
"blattodea",0.139163113986415,"fusion"
"blattodea",0.100194854846404,"fusion"
"blattodea",0.0453197971479859,"fusion"
"blattodea",0.0525582324129251,"fusion"
"blattodea",0.0664505207599115,"fusion"
"blattodea",0.13719070620732,"fusion"
"blattodea",0.0727308756760885,"fusion"
"blattodea",0.0975729479678501,"fusion"
"blattodea",0.0660171213760063,"fusion"
"blattodea",0.15326425081041,"fusion"
"blattodea",0.181541137062746,"fusion"
"blattodea",0.0488674531608278,"fusion"
"blattodea",0.106587585277238,"fusion"
"blattodea",0.0444889747056777,"fusion"
"blattodea",0.106001414272618,"fusion"
"blattodea",0.201442254340949,"fusion"
"blattodea",0.0641099060040983,"fusion"
"blattodea",0.0581682952884343,"fusion"
"blattodea",0.143341487400026,"fusion"
"blattodea",0.15407621266489,"fusion"
"blattodea",0.161786800787716,"fusion"
"blattodea",0.186823910229311,"fusion"
"blattodea",0.101535293271062,"fusion"
"blattodea",0.122432240595243,"fusion"
"blattodea",0.101597423921339,"fusion"
"blattodea",0.0419949259072017,"fusion"
"blattodea",0.0831396225390194,"fusion"
"blattodea",0.126867373158481,"fusion"
"blattodea",0.086652704976534,"fusion"
"blattodea",0.120294183528138,"fusion"
"blattodea",0.152182665300569,"fusion"
"blattodea",0.0881689388349151,"fusion"
"blattodea",0.0309212557850645,"fusion"
"blattodea",0.030666969961993,"fusion"
"blattodea",0.179200256206438,"fusion"
"blattodea",0.0997282761674384,"fusion"
"blattodea",0.0825404637898021,"fusion"
"blattodea",0.0732502448166701,"fusion"
"blattodea",0.0775238537981217,"fusion"
"blattodea",0.0812313463766299,"fusion"
"blattodea",0.06443452529046,"fusion"
"blattodea",0.0675846164781055,"fusion"
"blattodea",0.136173681476576,"fusion"
"blattodea",0.129152379220071,"fusion"
"blattodea",0.0760692881760685,"fusion"
"blattodea",0.0342059642390186,"fusion"
"blattodea",0.109384570874483,"fusion"
"blattodea",0.111947018443211,"fusion"
"blattodea",0.137313754688992,"fusion"
"blattodea",0.130247717547141,"fusion"
"blattodea",0.111614883295038,"fusion"
"blattodea",0.206147049422556,"fusion"
"blattodea",0.0315917526130448,"fusion"
"blattodea",0.137072214150391,"fusion"
"blattodea",0.0603439403995741,"fusion"
"blattodea",0.146904436843736,"fusion"
"blattodea",0.106122108918119,"fusion"
"blattodea",0.0301050892619951,"fusion"
"blattodea",0.0450446452342099,"fusion"
"blattodea",0.0880794757358139,"fusion"
"blattodea",0.0461616768961134,"fusion"
"blattodea",0.164595869062157,"fusion"
"blattodea",0.0751577302083277,"fusion"
"blattodea",0.0976059190813507,"fusion"
"blattodea",0.132128405229829,"fusion"
"blattodea",0.07582063005369,"fusion"
"blattodea",0.121446441231967,"fusion"
"blattodea",0.0805775985653637,"fusion"
"blattodea",0.0538068608008455,"fusion"
"blattodea",0.149643622429804,"fusion"
"blattodea",0.0956607399196346,"fusion"
"blattodea",0.0987564541696096,"fusion"
"blattodea",0.165573942491352,"fusion"
"blattodea",0.112412044114402,"fusion"
"blattodea",0.0803763255729273,"fusion"
"blattodea",0.091764434305993,"fusion"
"blattodea",0.0762898398065914,"fusion"
"blattodea",0.136372906074201,"fusion"
"blattodea",0.109873827057614,"fusion"
"blattodea",0.101147059598135,"fusion"
"blattodea",0.100030678382451,"fusion"
"blattodea",0.0606775068274468,"fusion"
"blattodea",0.0751677755452832,"fusion"
"blattodea",0.101407113483457,"fusion"
"blattodea",0.0987758330447527,"fusion"
"blattodea",0.0956070378188523,"fusion"
"blattodea",0.0360620948856589,"fusion"
"blattodea",0.185615817941296,"fusion"
"blattodea",0.114445420772964,"fusion"
"blattodea",0.0451423584568638,"fusion"
"blattodea",0.163854493037521,"fusion"
"blattodea",0.0368917362968555,"fusion"
"blattodea",0.159784227280013,"fusion"
"blattodea",0.119010491495346,"fusion"
"blattodea",0.0423464139330942,"fusion"
"blattodea",0.076318378887156,"fusion"
"blattodea",0.0707785062928008,"fusion"
"blattodea",0.154123559588921,"fusion"
"blattodea",0.102679819169699,"fusion"
"blattodea",0.0300127893451227,"fusion"
"blattodea",0.159445310975634,"fusion"
"blattodea",0.198219723622753,"fusion"
"blattodea",0.0711536800190873,"fusion"
"blattodea",0.12797221839626,"fusion"
"blattodea",0.119482787985766,"fusion"
"blattodea",0.0540258971695191,"fusion"
"blattodea",0.040982627869387,"fusion"
"blattodea",0.142202010740903,"fusion"
"blattodea",0.0733205231710939,"fusion"
"blattodea",0.10324045429819,"fusion"
"blattodea",0.0624008808041725,"fusion"
"blattodea",0.074277812495435,"fusion"
"blattodea",0.0547107626479386,"fusion"
"blattodea",0.115658021890583,"fusion"
"blattodea",0.172625039041863,"fusion"
"blattodea",0.110925162581823,"fusion"
"blattodea",0.130623420208971,"fusion"
"blattodea",0.154236517923855,"fusion"
"blattodea",0.0991627469184071,"fusion"
"blattodea",0.160292881910924,"fusion"
"blattodea",0.123450143931298,"fusion"
"blattodea",0.134224889974171,"fusion"
"blattodea",0.102992383272913,"fusion"
"blattodea",0.0821754169039641,"fusion"
"blattodea",0.197753980840521,"fusion"
"blattodea",0.0988139532892116,"fusion"
"blattodea",0.124715028710747,"fusion"
"blattodea",0.154233328310297,"fusion"
"blattodea",0.0618046327300815,"fusion"
"blattodea",0.0832364763518293,"fusion"
"blattodea",0.0926802668779017,"fusion"
"blattodea",0.175697423395702,"fusion"
"blattodea",0.0017456095527121,"polyploidy"
"blattodea",0.0021559762629767,"polyploidy"
"blattodea",0.00773548907659663,"polyploidy"
"blattodea",0.00139044868339148,"polyploidy"
"blattodea",0.00037574378348846,"polyploidy"
"blattodea",0.0019019111585663,"polyploidy"
"blattodea",0.00114054699239539,"polyploidy"
"blattodea",0.0021441959201957,"polyploidy"
"blattodea",0.00375371163542639,"polyploidy"
"blattodea",0.000688900104865319,"polyploidy"
"blattodea",0.000999825908327524,"polyploidy"
"blattodea",0.0020531089909165,"polyploidy"
"blattodea",0.000986922387258661,"polyploidy"
"blattodea",0.000451288741912695,"polyploidy"
"blattodea",0.000322401676433172,"polyploidy"
"blattodea",0.00256859618037341,"polyploidy"
"blattodea",0.000858276689844608,"polyploidy"
"blattodea",0.00198609488798456,"polyploidy"
"blattodea",0.00302628079507935,"polyploidy"
"blattodea",0.000287491390805214,"polyploidy"
"blattodea",0.000571430562955353,"polyploidy"
"blattodea",0.000221749018071596,"polyploidy"
"blattodea",0.000442884352059967,"polyploidy"
"blattodea",0.000338471668156748,"polyploidy"
"blattodea",0.000788390542140177,"polyploidy"
"blattodea",0.000983063533696885,"polyploidy"
"blattodea",0.000480157035645898,"polyploidy"
"blattodea",0.000494103425939901,"polyploidy"
"blattodea",0.00149974649320497,"polyploidy"
"blattodea",0.000225367553028785,"polyploidy"
"blattodea",0.0010497732738648,"polyploidy"
"blattodea",0.000618197557056648,"polyploidy"
"blattodea",0.00115225671230474,"polyploidy"
"blattodea",4.46739070656143e-05,"polyploidy"
"blattodea",0.00112996424414129,"polyploidy"
"blattodea",0.000621479531565724,"polyploidy"
"blattodea",0.000569552224707313,"polyploidy"
"blattodea",0.000576952853665911,"polyploidy"
"blattodea",0.000725140799624961,"polyploidy"
"blattodea",0.000758183219663106,"polyploidy"
"blattodea",0.000148779262520415,"polyploidy"
"blattodea",0.000288788205432904,"polyploidy"
"blattodea",0.00129901403687095,"polyploidy"
"blattodea",0.000850858544146136,"polyploidy"
"blattodea",0.00543814760747972,"polyploidy"
"blattodea",0.00398813256698198,"polyploidy"
"blattodea",0.00261124885174597,"polyploidy"
"blattodea",0.00146384223828925,"polyploidy"
"blattodea",0.000938913423323757,"polyploidy"
"blattodea",0.000510522988021892,"polyploidy"
"blattodea",0.00110109980001559,"polyploidy"
"blattodea",0.000892014949969328,"polyploidy"
"blattodea",0.00034034518362974,"polyploidy"
"blattodea",0.000748686384159091,"polyploidy"
"blattodea",0.000844132508227486,"polyploidy"
"blattodea",0.00057417109990973,"polyploidy"
"blattodea",0.00116793959100082,"polyploidy"
"blattodea",0.00501644358972987,"polyploidy"
"blattodea",0.000251265989177337,"polyploidy"
"blattodea",0.000632718084154572,"polyploidy"
"blattodea",0.00168462025813168,"polyploidy"
"blattodea",0.0003606533635254,"polyploidy"
"blattodea",0.000850793172507767,"polyploidy"
"blattodea",0.000406402249621127,"polyploidy"
"blattodea",0.000997559268664706,"polyploidy"
"blattodea",0.00106242504066665,"polyploidy"
"blattodea",0.00178063968251852,"polyploidy"
"blattodea",0.000533668551845075,"polyploidy"
"blattodea",0.000259925105978692,"polyploidy"
"blattodea",0.00352239433394587,"polyploidy"
"blattodea",0.000403840894358767,"polyploidy"
"blattodea",0.000752539996901435,"polyploidy"
"blattodea",0.0013926417533692,"polyploidy"
"blattodea",0.000676943596498525,"polyploidy"
"blattodea",0.00185412906304604,"polyploidy"
"blattodea",0.000271705266528174,"polyploidy"
"blattodea",0.00178150423032354,"polyploidy"
"blattodea",0.00541083268341289,"polyploidy"
"blattodea",0.00125053921519209,"polyploidy"
"blattodea",0.000627188374624815,"polyploidy"
"blattodea",0.00273419662416202,"polyploidy"
"blattodea",5.36036369353999e-05,"polyploidy"
"blattodea",0.000627338785883966,"polyploidy"
"blattodea",0.00310357361318856,"polyploidy"
"blattodea",0.00053083288688861,"polyploidy"
