"","i","asc1","desc1","p"
"66",66,0.000565517777913625,0.00418567847126214,-200.575465449798
"67",67,0.000911998087469415,0.0027630892768973,-203.003146223153
"68",68,0.00091274896563521,0.00366512416922482,-200.761422909027
"69",69,0.000848038917800204,0.00431899310485465,-200.789941028705
"70",70,0.000473822960474622,0.00289126875634896,-202.102078616416
"71",71,0.000452422536224363,0.00321516296543529,-201.265517822466
"72",72,0.00115059098526007,0.00397803815904004,-201.45955974018
"73",73,0.000742187614382995,0.00329416519946723,-200.881776903712
"74",74,0.000691698373482688,0.00477643676123708,-201.396581526798
"75",75,0.000664514540621328,0.00334292987406824,-200.722212785852
"76",76,0.000826549591096419,0.00421556979145809,-200.649634860578
"77",77,0.00124829612223512,0.00400917542808858,-201.859712972999
"78",78,0.000729685216229746,0.00419606237867033,-200.518311611894
"79",79,0.000675937779489477,0.00433097127179765,-200.645586466587
"80",80,0.000608212121329797,0.00404391900111241,-200.410428208921
"81",81,0.000699076856788222,0.00402848451480927,-200.383500114221
"82",82,0.000573773691215142,0.00439498714138218,-200.812326139952
"83",83,0.000479442747071175,0.00404331144548506,-200.679356600682
"84",84,0.00100297886129294,0.00357901239280236,-201.110598543182
"85",85,0.000667835439657188,0.00360273729792949,-200.412328541624
"86",86,0.000681826620264438,0.00420558517153226,-200.508288299384
"87",87,0.000962247509827247,0.00390363501084194,-200.81675858581
"88",88,0.000437572816700847,0.00378647977082329,-200.766074758174
"89",89,0.000641133595035673,0.00383988831488403,-200.328542952127
"90",90,0.000751443566711621,0.00407288672778091,-200.44473829935
"91",91,0.000609923554856053,0.00364369305092729,-200.394894482094
"92",92,0.00066039845209623,0.00349285785214134,-200.512021513768
"93",93,0.000575985402455578,0.00417821895247491,-200.551719199325
"94",94,0.00102970133827149,0.00424610569269103,-201.163301403278
"95",95,0.000605459820538572,0.00410760246183731,-200.455853035234
"96",96,0.000911474507714307,0.0041431574388441,-200.763847204046
"97",97,0.000767434639801662,0.0038081178238592,-200.403972518991
"98",98,0.000560542140948461,0.00375406154416242,-200.406591740455
"99",99,0.00118562719166501,0.00426657795249275,-201.719612209797
"100",100,0.000613848831976236,0.00427511081550857,-200.607624868031
"101",101,0.000409567185433355,0.00464497457850265,-201.80260247337
"102",102,0.00104287415932171,0.00400392186796406,-201.076481224654
"103",103,0.0010470251411777,0.00431119451241898,-201.275711038743
"104",104,0.00054363716315927,0.00376958254844421,-200.433320015685
"105",105,0.000775874980839328,0.00391765555322314,-200.415329397923
"106",106,0.000834460654988803,0.00353784340003419,-200.683875821095
"107",107,0.00112177333812131,0.00353734231059449,-201.600388738897
"108",108,0.00121804085824049,0.00439606019284231,-201.963338761178
"109",109,0.000971447051079685,0.00459894845427202,-201.440661619479
"110",110,0.00172350261787132,0.00346187116735677,-204.816893506284
"111",111,0.00144532378927555,0.00583034799699604,-206.068964414087
"112",112,0.000468425681193195,0.00527315022960848,-203.057530331779
"113",113,0.000711851623888858,0.00460413594212433,-201.063701302718
"114",114,0.00160949454805017,0.00431381081336202,-203.685200676055
"115",115,0.000878760707755394,0.00322908469603566,-201.307704687942
"116",116,0.00054060968209401,0.00335402424070344,-200.776716083012
"117",117,0.000631948166297189,0.00501793640346669,-201.984570072628
"118",118,0.00104717308028125,0.00488293264520774,-202.172057065161
"119",119,0.00109525303967159,0.0033100923754511,-201.877882729104
"120",120,0.00089269750725962,0.00348479828069266,-200.887546970463
"121",121,0.000825185511152825,0.00333744903501565,-200.951879908196
"122",122,0.000525735421747693,0.00301915745083325,-201.556276350695
"123",123,0.000745025070454502,0.00293280229712226,-201.872663675334
"124",124,0.0004840589478153,0.00556802150469772,-203.909550552693
"125",125,0.000581929921807171,0.00389056351584875,-200.37737139289
"126",126,0.000901662709476862,0.00403753424784199,-200.684575938959
"127",127,0.000401205607337759,0.00298887066861251,-202.07676195444
"128",128,0.00036232327429596,0.00425659194992036,-201.499992717469
"129",129,0.000944142273245019,0.00393873652204615,-200.767731559581
"130",130,0.000944487953923728,0.00329038910638786,-201.368408154039
"131",131,0.000372118880332758,0.00349751405549842,-201.271130434017
"132",132,0.00105972455030321,0.00373351189832752,-201.181741757788
"133",133,0.000580182633874484,0.00346162938175818,-200.576538779559
"134",134,0.00048115343114844,0.0042341709769554,-200.841993330662
"135",135,0.000449871639296262,0.00372842759892154,-200.719114842301
"136",136,0.000708749712523238,0.00385855842930492,-200.342839317144
"137",137,0.0011649258536371,0.00383730499943738,-201.534945261264
"138",138,0.000827976343580567,0.00278926277772991,-202.630667184672
"139",139,0.000609330129660276,0.00291203033361349,-201.831973573485
"140",140,0.000811811946381936,0.00278141376125546,-202.624037508722
"141",141,0.000533681182097128,0.00427698021283495,-200.737671351306
"142",142,0.0007369076276108,0.00507177248926753,-202.093925208441
"143",143,0.000622794826219924,0.00457217081220646,-201.033269256635
"144",144,0.000703688226975519,0.00546246181463362,-203.204002599068
"145",145,0.000746445649608892,0.00268362073560708,-202.942998476553
"146",146,0.000483968984959145,0.00283091610858592,-202.301419176008
"147",147,0.000371965990848201,0.00375342363245865,-201.143070973314
"148",148,0.000526829970507865,0.00302654198323229,-201.532282963048
"149",149,0.000607058834901392,0.00256241473955675,-203.441800442437
"150",150,0.000636397854869151,0.00512712256542513,-202.26445568093
"151",151,0.000569356448984221,0.0041411143681118,-200.528690325386
"152",152,0.000652147019981145,0.00329653925177173,-200.800147717088
"153",153,0.000777480380800645,0.00431577741962384,-200.684373678537
"154",154,0.000749323628032247,0.00342304156297984,-200.675517584049
"155",155,0.000546287161651678,0.00319271805021788,-201.070902876749
"156",156,0.000406323031969358,0.00481233845641157,-202.169838404991
"157",157,0.000839656495453943,0.00348391370234987,-200.758499106066
"158",158,0.000545593864094048,0.00388538322078201,-200.433633648382
"159",159,0.000924428579379583,0.00305630491790864,-201.910980764446
"160",160,0.00103295952581702,0.0038883747165847,-201.036885600311
"161",161,0.00106151044317091,0.00347387448961361,-201.451932100615
"162",162,0.000863078887619475,0.00287804590023342,-202.354074123965
"163",163,0.000457961499169251,0.00447985283190399,-201.26954249936
"164",164,0.000609122178257867,0.00382900169801064,-200.344284751243
"165",165,0.000489840241119543,0.00365757668987977,-200.59826030611
"166",166,0.00060037150285483,0.00323460225119932,-200.927790597535
"167",167,0.000447359680004949,0.0033735449621865,-201.010736373032
"168",168,0.000904790436891751,0.00377715550432828,-200.682440398783
"169",169,0.000387189120993209,0.00471460590362132,-202.076959251615
"170",170,0.000367833189669929,0.00422781582797273,-201.426542798935
"171",171,0.0014721250606881,0.00334721534549729,-203.622019304466
"172",172,0.000987085611151328,0.00356823101271507,-201.069402082436
"173",173,0.00104898651917495,0.00443858913763591,-201.423934013517
"174",174,0.000959582733820509,0.00299139945859381,-202.242946307781
"175",175,0.00156359203065623,0.00319111756145076,-204.539034982159
"176",176,0.00125485673146171,0.00468766553392181,-202.498004887893
"177",177,0.000870039291818046,0.00406314079984648,-200.625478559398
"178",178,0.000930741803812926,0.00369582035417052,-200.790679602866
"179",179,0.000384199398679507,0.00317402890975367,-201.690084620954
"180",180,0.00146203347835951,0.00432073692786814,-202.957376021134
"181",181,0.000243874523485128,0.00457977861082015,-203.231942203298
"182",182,0.000374711284524898,0.00334015858710594,-201.444500735222
"183",183,0.000924736922494127,0.00314803974092817,-201.645722521487
"184",184,0.000596476422548919,0.00493267720513151,-201.816520118923
"185",185,0.000679260299586809,0.00374743367296552,-200.3423595025
"186",186,0.00101269879740534,0.00431319338455604,-201.174081919911
"187",187,0.00127180125782487,0.00342954311782212,-202.428531052244
"188",188,0.000770316394023233,0.00432429333694806,-200.686550174422
"189",189,0.000873273915498645,0.00326773281017845,-201.20710575539
"190",190,0.000671960999276276,0.00406637601545026,-200.398369972156
"191",191,0.0005491542361579,0.00447309002557761,-200.97615130595
"192",192,0.000790253794911535,0.00443026950506258,-200.844638834199
"193",193,0.00091095360340257,0.00507796315880751,-202.306249547249
"194",194,0.00064651656549222,0.00481285846436386,-201.4903323386
"195",195,0.0010738759781642,0.00292340661700903,-202.938493883175
"196",196,0.000555921945809628,0.00455794568053849,-201.104300831799
"197",197,0.000524059222089396,0.00370862892172705,-200.487742656985
"198",198,0.000895785516304697,0.00350460839651076,-200.870616239587
"199",199,0.000479366329782438,0.00364382452613449,-200.6381403596
"200",200,0.000620693111253574,0.00324008163095346,-200.909503513017
"201",201,0.000883715391827393,0.00362876745630529,-200.713340221683
"202",202,0.00109536623583529,0.00397863554641599,-201.253423703883
"203",203,0.000832746312297405,0.00392891985276785,-200.508598223526
"204",204,0.00031656773044782,0.00361324653742861,-201.644177316355
"205",205,0.000636849533804175,0.00383806969171483,-200.329740475493
"206",206,0.000849033546431045,0.00347841430105602,-200.786895552093
"207",207,0.000603736577408944,0.0034340506817086,-200.591732389173
"208",208,0.000756730083404472,0.00358340125577357,-200.50239614864
"209",209,0.000754595790027051,0.00357140732578932,-200.510104548908
"210",210,0.000459062130550219,0.00347093895871257,-200.843857996784
"211",211,0.000732562445395798,0.00411613899230848,-200.456139771475
"212",212,0.00101445171609299,0.0038115437695481,-200.991775369565
"213",213,0.000689123721865292,0.00483446256778367,-201.521749267456
"214",214,0.000647894676970171,0.00486056138954449,-201.595492357238
"215",215,0.000385071705424863,0.00510768406570573,-203.021237882758
"216",216,0.00105766876871619,0.00376101276013572,-201.159532689492
"217",217,0.00064841213110459,0.00380479932399611,-200.328435739305
"218",218,0.000662330709379195,0.00324427156382929,-200.906582343788
"219",219,0.000605370367106413,0.00324405948066951,-200.905972853444
"220",220,0.000625477113450309,0.00311590809857383,-201.199378864219
"221",221,0.0004859194941238,0.00339782641582734,-200.841116306024
"222",222,0.00101809627995583,0.00425817362714248,-201.138507323771
"223",223,0.000480122391320068,0.00346036795447541,-200.781974523863
"224",224,0.000347893638663238,0.00294708465203131,-202.55473204277
"225",225,0.000527445671314549,0.00362739321868413,-200.515851441158
"226",226,0.000692242603440271,0.00438319383904404,-200.713770610186
"227",227,0.000685407586304801,0.00375838107767951,-200.341702048296
"228",228,0.00071835844290022,0.00359026509200351,-200.452645685391
"229",229,0.000647031071325425,0.00306415854194901,-201.344998690111
"230",230,0.0005754966850524,0.00348665964356152,-200.553306773078
"231",231,0.000659254042477602,0.00422849355322003,-200.532117231612
"232",232,0.000702457748921003,0.00442084384952023,-200.767686314735
"233",233,0.000504339054833833,0.00311419527970551,-201.337934984023
"234",234,0.000591729300519801,0.00409385096101476,-200.460317882971
"235",235,0.000971855088148386,0.00378564470599276,-200.86664505999
"236",236,0.00102614893805013,0.00405452047907203,-201.036983036939
"237",237,0.000739563337283035,0.00290262391532337,-201.974314931615
"238",238,0.000583653965656562,0.00385608423306525,-200.370231625018
"239",239,0.000794479526486487,0.00350089750091404,-200.646365512526
"240",240,0.000977475686536013,0.00390235316636424,-200.861289590428
"241",241,0.0006012211393646,0.00415172950569729,-200.495812363878
"242",242,0.000536671117043393,0.00378934324036608,-200.445086436566
"243",243,0.000335983219209392,0.0039469941579918,-201.458065636443
"244",244,0.00108205572918902,0.00371204977920478,-201.276639673797
"245",245,0.00100709648458704,0.00314990359055096,-201.923694747168
"246",246,0.00157076621822441,0.00342859240566354,-203.997857484728
"247",247,0.00132224202785933,0.0035684662247439,-202.455884492467
"248",248,0.000902572962380934,0.00455287635123906,-201.21015975574
"249",249,0.000546026788039199,0.00339554459056589,-200.706408357163
"250",250,0.000611123440095461,0.00459199955250572,-201.08013472637
"251",251,0.000548826814311444,0.00421446639132796,-200.635154596278
"252",252,0.000839139483042189,0.00427659655896161,-200.729133954859
"253",253,0.000543946258176406,0.00537270660687265,-203.116480239603
"254",254,0.000757772967483713,0.0042571418932794,-200.60014509289
"255",255,0.000318365705081898,0.00334270335255563,-201.892762512609
"256",256,0.000809234757290766,0.0037865975088774,-200.4726762446
"257",257,0.00081487157380026,0.00407736587820992,-200.530352388078
"258",258,0.000662640075256726,0.00369606903057242,-200.356736540595
"259",259,0.000509453497603533,0.0043140091861652,-200.846527001701
"260",260,0.000591712517466229,0.00415427879180428,-200.508758144093
"261",261,0.000485247994370514,0.00310014430131616,-201.423571518718
"262",262,0.000927095578794402,0.00414651487578437,-200.80380987638
"263",263,0.00105383937605938,0.00417124729620699,-201.184243136939
"264",264,0.00039453666039485,0.00342908908300568,-201.200270757727
"265",265,0.00136958312830001,0.00421799189632341,-202.461521440114
"266",266,0.000481552239564703,0.00353505108459736,-200.703878537891
"267",267,0.000982916988434219,0.00522496776229804,-202.832468118289
"268",268,0.00108183672721284,0.0036635253382197,-201.312055832308
"269",269,0.000752315605021169,0.00369227464375458,-200.422485761183
"270",270,0.000846108600914447,0.00451131078997922,-201.041584355176
"271",271,0.000769195683649191,0.00324090070468478,-201.033432596091
"272",272,0.00087396207841051,0.00373436035649659,-200.623853277305
"273",273,0.00105228152096702,0.00397331618864197,-201.102646292144
"274",274,0.000638606958588409,0.00430388861769842,-200.623439203144
"275",275,0.000521219965597275,0.00456181636504898,-201.192756141196
"276",276,0.00131121663805913,0.00462156135916276,-202.619198962108
"277",277,0.000965490988556076,0.00400939967167991,-200.840603178625
"278",278,0.000502605445064838,0.00312777204348733,-201.308048606836
"279",279,0.000391583256112806,0.00365297847584016,-201.040749712431
"280",280,0.000518960452105672,0.00351601341995413,-200.618705214345
"281",281,0.000667565920251055,0.00453644327032121,-200.946493287059
"282",282,0.000934169461073611,0.00442407686828123,-201.09431733362
"283",283,0.000958174660228319,0.00365558220121228,-200.898191785414
"284",284,0.00150355534345926,0.005067713400019,-204.245021793619
"285",285,0.000967997976767175,0.00397081198566649,-200.838910044447
"286",286,0.00103527521498465,0.00394538086185985,-201.043397473208
"287",287,0.00084441383252489,0.00361545589201988,-200.632102524283
"288",288,0.00115901503639864,0.00434682861556502,-201.69079106603
"289",289,0.000986930623979669,0.00434797022494413,-201.137638788962
"290",290,0.000602035820560365,0.00323782818054879,-200.920285810114
"291",291,0.000727964406017157,0.00438496915754477,-200.728581017391
"292",292,0.000720848210940958,0.00527327064587839,-202.637574874308
"293",293,0.00140450998450662,0.00457832446673266,-202.9563908671
"294",294,0.000836027715327614,0.00397274674384721,-200.523883244289
"295",295,0.000308234320237622,0.00391231038511559,-201.706288678761
"296",296,0.00098560099560594,0.00413361655845666,-200.952191100655
"297",297,0.000436456477901113,0.00441191599730742,-201.259955819935
"298",298,0.000620503405412612,0.0041388964971018,-200.467830642824
"299",299,0.000898650773340362,0.00412602289730802,-200.723064995919
"300",300,0.000319640216893665,0.00387925735604199,-201.583216278068
"301",301,0.00118851014616883,0.00423684281556571,-201.708584126504
"302",302,0.0012840758934914,0.00430995588353717,-202.149526692646
"303",303,0.000655916038788795,0.00355117249818485,-200.452265491767
"304",304,0.00101447113077278,0.00366368163072501,-201.07193011299
"305",305,0.00128448568630151,0.00366018003095363,-202.171175459177
"306",306,0.000376134800239382,0.00321213110171955,-201.660980987215
"307",307,0.00105857693173919,0.00327120767115345,-201.816643883986
"308",308,0.000505928353805596,0.00380168438159472,-200.518163380639
"309",309,0.000715969805934385,0.00426162608448056,-200.574718753703
"310",310,0.000432921513655535,0.0036509782490516,-200.819349367815
"311",311,0.000791258786240963,0.0036559263477278,-200.500043346216
"312",312,0.000423226505362442,0.00377840421667974,-200.835427175144
"313",313,0.000565279021578432,0.00399780698060102,-200.438216149412
"314",314,0.000475817749517414,0.00500476768877559,-202.299479347301
"315",315,0.000975172079147769,0.00493834922154176,-202.108932051628
"316",316,0.00071406533677028,0.00480652458475163,-201.462097292881
"317",317,0.000676694875367086,0.00301626882278032,-201.505765878663
"318",318,0.00094947711893035,0.00466648276247297,-201.502871919217
"319",319,0.00041179305093587,0.00291950379880248,-202.246764995615
"320",320,0.00088940438012581,0.0047802371718009,-201.594095503475
"321",321,0.000712297185057413,0.00466952280835249,-201.184235349408
"322",322,0.000605337264847315,0.00322190536388389,-200.952233497653
"323",323,0.000759546752133397,0.00393564454056406,-200.398243097138
"324",324,0.000878508313225349,0.00408634944242767,-200.655341832683
"325",325,0.000570645434740743,0.00421911403859758,-200.600440361387
"326",326,0.000903929341424053,0.00406734493449503,-200.70293063513
"327",327,0.000491410355228957,0.00389453760857447,-200.57185844083
"328",328,0.000671756331069587,0.00452936292049383,-200.933782390964
"329",329,0.0011724900555396,0.00356269991945213,-201.779165148647
"330",330,0.00104417117821975,0.00415254374912874,-201.141497518074
"331",331,0.00101387093176463,0.00362387740823478,-201.103419641836
"332",332,0.000947540318960058,0.00451176864023065,-201.247220672307
"333",333,0.000419732700808587,0.00416571475187888,-201.039193531402
"334",334,0.00125554148390626,0.00425687416388132,-201.990421475475
"335",335,0.00105511987075055,0.00420351796120728,-201.210247245122
"336",336,0.000428571228346782,0.00390764445645133,-200.82634658252
"337",337,0.00127548521626987,0.00358294984563968,-202.214783561174
"338",338,0.00117878012778159,0.00310359029939832,-202.77751257526
"339",339,0.001142228492444,0.00536432117262313,-203.629977471709
"340",340,0.00105616906325861,0.00417223915404932,-201.192451849875
"341",341,0.000466549065932808,0.00376319740415124,-200.647578622636
"342",342,0.00117047742984678,0.00353893390572459,-201.800820763487
"343",343,0.00138999935597278,0.00352307132361142,-202.857797304256
"344",344,0.000709825795940672,0.00407541560337336,-200.414729364555
"345",345,0.000530555656050677,0.00284461541964744,-202.149276469038
"346",346,0.000923498623083001,0.00408428708748577,-200.758598654159
"347",347,0.000903047179168317,0.00369572862500923,-200.71596350373
"348",348,0.000705113912168754,0.00416137300032216,-200.474829022578
"349",349,0.000613471365354388,0.00363507319154438,-200.397827127601
"350",350,0.00102438257824092,0.00377641997506931,-201.037600954648
"351",351,0.000952681391238457,0.00392425050234977,-200.790150947951
"352",352,0.000587353038822848,0.00367446060213566,-200.397647917547
"353",353,0.000468955416257382,0.00374777172609474,-200.640810324849
"354",354,0.000537948567354897,0.00325904593323787,-200.946630858879
"355",355,0.000502261764682306,0.00377106242857564,-200.530286671825
"356",356,0.000830440454488277,0.00432427223010436,-200.766335039573
"357",357,0.000503510801908855,0.00480769210129408,-201.735958873763
"358",358,0.00106959416885647,0.00408960833193534,-201.193131462671
"359",359,0.000618302933091302,0.00400410161866495,-200.381063110534
"360",360,0.000643025516220401,0.00432902843511338,-200.651923157538
"361",361,0.00103055696569545,0.00388414818462721,-201.029368958917
"362",362,0.000880804356494447,0.00356025598347091,-200.768643027146
"363",363,0.000787321292333229,0.00431943106225393,-200.700020333316
"364",364,0.000940036250319531,0.00514104378765519,-202.521688102837
"365",365,0.000937671692778158,0.00278590958841482,-202.986348034652
"366",366,0.000727928337036054,0.00517240441983799,-202.357259685855
"367",367,0.000601633978937497,0.00329282708111575,-200.813222877481
"368",368,0.000466093409870406,0.00366220158912246,-200.676238373545
"369",369,0.000328442323833312,0.00464111200704059,-202.378011920394
"370",370,0.000592646799360576,0.00456781808898027,-201.059733178287
"371",371,0.000972322968785401,0.00432412573460411,-201.072576239322
"372",372,0.000919872483544821,0.0031570751057866,-201.606352703451
"373",373,0.00108512598012242,0.00265071428682663,-204.259511853306
"374",374,0.000945015384821896,0.00297840989276422,-202.237670042487
"375",375,0.00111893879442757,0.0033499249646386,-201.893664174505
"376",376,0.000844135446211735,0.00411218748424822,-200.601682071756
"377",377,0.000855745334167559,0.00329435460935958,-201.106490139674
"378",378,0.000885751870677236,0.00439781182675868,-200.955024490994
"379",379,0.000830541962842894,0.00427825523708824,-200.716499219645
"380",380,0.000541167553838654,0.00437336742883609,-200.844694470866
"381",381,0.000990119584452003,0.0032631354572847,-201.580486302231
"382",382,0.000631394822886469,0.00396499667336631,-200.356683204878
"383",383,0.000946045437567653,0.00395385171639798,-200.774786068983
"384",384,0.000536110377288553,0.00374323959009703,-200.452699141933
"385",385,0.000665923436666566,0.00332669574201267,-200.750611340191
"386",386,0.000538650631320576,0.00357428566019737,-200.528249154199
"387",387,0.00078292749933013,0.00378550366474163,-200.430225082858
"388",388,0.000686939152914947,0.00388924975572329,-200.334579834751
"389",389,0.000849620655908145,0.00422070382647121,-200.694150759979
"390",390,0.000619317755290104,0.00329599381143792,-200.800664156927
"391",391,0.000589455467775435,0.00422898335263426,-200.583575644793
"392",392,0.000568732141398166,0.00473281326893167,-201.414709626662
"393",393,0.000746011949149867,0.00442700514593293,-200.797734378178
"394",394,0.00033249819394325,0.00390167904063389,-201.471318962874
"395",395,0.00066506507677962,0.00361905855739711,-200.400036266595
"396",396,0.000641960453117499,0.00438529661528367,-200.726307058937
"397",397,0.00084453660127932,0.00394179556781076,-200.533281667258
"398",398,0.000586307691094746,0.00420431697510873,-200.562426110158
"399",399,0.000663625511087687,0.00424131609996145,-200.544493066888
"400",400,0.000318034069636473,0.00408695739324916,-201.709223727578
"401",401,0.000328585479766098,0.00355340937953759,-201.568833299962
"402",402,0.000796154858866606,0.00395007006663328,-200.450587456952
"403",403,0.000844893938881864,0.00328058741544025,-201.107766531528
"404",404,0.00052163064995779,0.00402312168429426,-200.540825538154
"405",405,0.000906550064797248,0.00351799696730484,-200.883538719786
"406",406,0.00117342263101816,0.00293876036477014,-203.325832322422
"407",407,0.00103496605979769,0.00303619994338266,-202.373542650746
"408",408,0.0011547908089548,0.00520495319202016,-203.241794656219
"409",409,0.000911490125911013,0.0053511419908461,-203.043819206558
"410",410,0.00100666806765473,0.00487361155972732,-202.044736100446
"411",411,0.000547760319397094,0.00480343628873148,-201.608167086027
"412",412,0.000998714117326144,0.00333277577837512,-201.464357674425
"413",413,0.00127507989042316,0.00491737471884117,-202.99539110757
"414",414,0.000390035372898844,0.0030917770521861,-201.850497525989
"415",415,0.000600573709994396,0.00431741689116491,-200.671760929002
"416",416,0.000993342222833218,0.00430283705431046,-201.108346852822
"417",417,0.0011652338224931,0.00393284632662669,-201.516797306946
"418",418,0.000333227273190058,0.00386895151776334,-201.455749699702
"419",419,0.000532195019519934,0.00435521532180624,-200.840603121677
"420",420,0.000863494887250104,0.00417539122789764,-200.682889770945
"421",421,0.000633737896182017,0.00347785804806032,-200.527528064678
"422",422,0.00128230408295418,0.00477372618029868,-202.750100075091
"423",423,0.000788172000700598,0.00359063670345756,-200.544024270334
"424",424,0.000708858414269356,0.00417641952619548,-200.489209281513
"425",425,0.000650617579477814,0.00412630222743636,-200.442571697282
"426",426,0.00199455288004501,0.00460339247386703,-206.011040554035
"427",427,0.0017923345965063,0.00529476499739087,-206.095697413855
"428",428,0.000345154377751559,0.0028450835155595,-202.933275004417
"429",429,0.000713114884743759,0.0027333423581213,-202.645040676787
"430",430,0.000681609891789839,0.00340421499421538,-200.634673740344
"431",431,0.00102219603729609,0.00392234351828502,-200.999978572179
"432",432,0.000641531434288268,0.00371485994302783,-200.349600163381
"433",433,0.000655093821087074,0.00438022042496826,-200.713577654211
"434",434,0.000617909964672654,0.00343993530054547,-200.577486620968
"435",435,0.000997731949007187,0.004757719458124,-201.788578878821
"436",436,0.000611015668410392,0.00324349151978311,-200.904970042058
"437",437,0.000505690757679721,0.00327880204472621,-200.976211309836
"438",438,0.000512640402979595,0.00407244307005879,-200.596169204453
"439",439,0.000710000079220512,0.00391233571492191,-200.349302255995
"440",440,0.000637938313298008,0.00363316744482922,-200.39010897482
"441",441,0.000598956982700723,0.00480692458210363,-201.524595972048
"442",442,0.000476013637936422,0.00391489955071764,-200.629058783598
"443",443,0.00132841364352783,0.00384795869630766,-202.244735657368
"444",444,0.0007161271890522,0.00461474106509513,-201.083887649575
"445",445,0.000785648500945232,0.00322753024905291,-201.092940447004
"446",446,0.00148654502004852,0.00369085822031047,-203.145706457489
"447",447,0.000509625570839691,0.00452057348722744,-201.153889373827
"448",448,0.000909137313374324,0.00429813490963183,-200.890115668134
"449",449,0.000655298225263408,0.0045225869876035,-200.927591030675
"450",450,0.000745864698585361,0.00465852356190827,-201.177807726205
"451",451,0.000689133475281755,0.00344256823785355,-200.586232924779
