Order,species,SCS,haploid-homo
Hemiptera,Murgantia sp.,XY,7
Hemiptera,Myrmus miriformis,XO,7
Hemiptera,Nairobia  bifrons,,7
Hemiptera,Naudarensia manipurensis,XY,7
Hemiptera,Neacoryphus bicrucis,XY,7
Hemiptera,Neacoryphus rubicollis,XY,7
Hemiptera,Neochavesia  caldasiae,,7
Hemiptera,Neolethaeus dallasi,XO,7
Hemiptera,Neottiglossa leporina,XY,7
Hemiptera,Neottiglossa pusilla,XY,7
Hemiptera,Nesomartis psammophila,XY,7
Hemiptera,Nesopedronia  cibotii,,7
Hemiptera,Newstedia sp.,XO,7
Hemiptera,Nezara antennata,XY,7
Hemiptera,Nezara antennata,XY,7
Hemiptera,Nezara viridula,XY,7
Hemiptera,Niphe subferruginea,XY,7
Hemiptera,Nithicus jacobaeae,XY,7
Hemiptera,Nysius abnormis,XY,7
Hemiptera,Nysius angustatus,XY,7
Hemiptera,Nysius beardsleyi,XY,7
Hemiptera,Nysius caledoniae,XY,7
Hemiptera,Nysius ceylanicus,XY,7
Hemiptera,Nysius coenosulus,XY,7
Hemiptera,Nysius communis,XY,7
Hemiptera,Nysius expressus,XY,7
Hemiptera,Nysius fullawayi,XY,7
Hemiptera,Nysius helveticus,XY,7
Hemiptera,Nysius huttoni,XY,7
Hemiptera,Nysius lichenicola,XY,7
Hemiptera,Nysius longicollis,XY,7
Hemiptera,Nysius natalensis,XY,7
Hemiptera,Nysius nemorivagus,XY,7
Hemiptera,Nysius niger,XY,7
Hemiptera,Nysius raphanus,XY,7
Hemiptera,Nysius scutellatus,XY,7
Hemiptera,Nysius sp.,XY,7
Hemiptera,Nysius stali,XY,7
Hemiptera,Nysius thymi,XY,7
Hemiptera,Nysius usitatus,XY,7
Hemiptera,Nysius vinitor,XY,7
Hemiptera,Ochrimus tripligatus,XY,7
Hemiptera,Oebalus pugnax,XY,7
Hemiptera,Oechalia grisea,XY,7
Hemiptera,Oechalia pacifica,XY,7
Hemiptera,Oedancala dorsalis,XO,7
Hemiptera,Opistholeptus indicus,XY,7
Hemiptera,Orbellis sp.,XO,7
Hemiptera,Ortholomus nevadensis,XY,7
Hemiptera,Ortholomus punctipennis,XY,7
Hemiptera,Ortholomus usingeri,XY,7
Hemiptera,Ourococcus  cobbi,,7
Hemiptera,Pachybrachius basalis,XY,7
Hemiptera,Pachybrachius capicola,XY,7
Hemiptera,Pachybrachius inconspicuus,XY,7
Hemiptera,Pachybrachius pacificus,XY,7
Hemiptera,Pachygrontha bipunctata,XO,7
Hemiptera,Pachygrontha compacta,XO,7
Hemiptera,Pachygrontha lineata,XO,7
Hemiptera,Pachygrontha nigrovittata,XO,7
Hemiptera,Pachygrontha similis,XO,7
Hemiptera,Pachyphlegyas modigliani,XY,7
Hemiptera,Parantestia immunda,XY,7
Hemiptera,Paromius apicatus,XY,7
Hemiptera,Paromius gracilis,XY,7
Hemiptera,Paromius longulus,XY,7
Hemiptera,Paromius paraclypeatus,XY,7
Hemiptera,Pellaea stictica,XY,7
Hemiptera,Pentatoma japonica,XY,7
Hemiptera,Pentatoma rufipes,XY,7
Hemiptera,Pentatoma semiannulata,XY,7
Hemiptera,Pentatoma sp.1,,7
Hemiptera,Peribalus sp.,XY,7
Hemiptera,Perillus bioculatus,XY,7
Hemiptera,Perillus confluens,XY,7
Hemiptera,Peritrechus angusticollis,XY,7
Hemiptera,Peritrechus distinguendus,XY,7
Hemiptera,Peritrechus geniculatus,XY,7
Hemiptera,Peritrechus nubilus,XY,7
Hemiptera,Peritrechus tristis,XY,7
Hemiptera,Peromatus notatus,XY,7
Hemiptera,Phaenachanthx:i sp.,XY,7
Hemiptera,Phlegyas abbreviatus,XY,7
Hemiptera,Phorcinus albofasciatus,XY,7
Hemiptera,Picromerus bidens,XY,7
Hemiptera,Picromerus nigridens,XY,7
Hemiptera,Picromerus sp.,XY,7
Hemiptera,Piezodorus guildinii,XY,7
Hemiptera,Piezodorus hybneri,XY,7
Hemiptera,Piezodorus lituratus,XY,7
Hemiptera,Placosternum ficusius,XY,7
Hemiptera,Placosternum taurus,XY,7
Hemiptera,Plautia brunnipennis,XY,7
Hemiptera,Plautia crossota,XY,7
Hemiptera,Plautia crossota.stali,XY,7
Hemiptera,Plautia sp.,XY,7
Hemiptera,Podops inuncta,,7
Hemiptera,Poeantius festivus,XO,7
Hemiptera,Poeantius nigropictus,XO,7
Hemiptera,Poeantius sp. #128,XO,7
Hemiptera,Porphyrophora  hamelii,XO,7
Hemiptera,Porphyrophora  polonica,XO,7
Hemiptera,Priassus exemptus,XY,7
Hemiptera,Priassus spiniger,XY,7
Hemiptera,Prosomoeus brunneus,XY,7
Hemiptera,Protenor belfragei,XO,7
Hemiptera,Proxys albopunctulatus,XY,7
Hemiptera,Pulvinaria  psidii,,7
Hemiptera,Pylorgus colon,XY,7
Hemiptera,Remaudiereana nigroceps,XY,7
Hemiptera,Remaudiereana sp. (MLY-3),XY,7
Hemiptera,Rhopalus maculatus,XO,7
Hemiptera,Rhopalus parumpunctatus,XO,7
Hemiptera,Rhopalus sp.,XO,7
Hemiptera,Rhopalus subrufus,XO,7
Hemiptera,Rhynchocoris humeralis,XY,7
Hemiptera,Rhyparochromus angustatus,XYY,7
Hemiptera,Rhyparochromus phoeniceus,XY,7
Hemiptera,Rhyparochromus pini,XY,7
Hemiptera,Rhypodes clavicornis,XY,7
Hemiptera,Rhypodes myersi,XY,7
Hemiptera,Rhytidolomia juniperina,XY,7
Hemiptera,Riptortus clavatus,XO,7
Hemiptera,Riptortus linearis,XO,7
Hemiptera,Riptortus pedestris,XO,7
Hemiptera,Riptortus sp.,XO,7
Hemiptera,Riptortus sp.,XO,7
Hemiptera,Rolstoniellus bhutanicus,,7
Hemiptera,Sabaeus humeralis,XY,7
Hemiptera,Schraderiellus cinctus,XY,7
Hemiptera,Schraderiellus hughesae,XY,7
Hemiptera,Sciocoris cursitans,XY,7
Hemiptera,Sciocoris helferi,XY,7
Hemiptera,Sciocoris sulcatus,XY,7
Hemiptera,Scotinophara fibulata,XY,7
Hemiptera,Scotinophara horvathi,XY,7
Hemiptera,Sehirus bicolor,XY,7
Hemiptera,Sepontia misella,XY,7
Hemiptera,Serranegra sp.,XY,7
Hemiptera,Spilostethus furculus,XY,7
Hemiptera,Spilostethus hospes,XY,7
Hemiptera,Spilostethus longulus,XY,7
Hemiptera,Spilostethus macilentus,XY,7
Hemiptera,Spilostethus pandurus,XY,7
Hemiptera,Spilostethus saxatilis,XY,7
Hemiptera,Stalius tartareus,XY,7
Hemiptera,Staria lunata,XY,7
Hemiptera,Stenophyella macreta,XY,7
Hemiptera,Stenozygum coloratum,XY,7
Hemiptera,Stephanitis nashi,XY,7
Hemiptera,Stephanitis takeyai,XY,7
Hemiptera,Stictopleurus abutilon,XO,7
Hemiptera,Stictopleurus crassicornis,XO,7
Hemiptera,Stiretrus anchorago,XY,7
Hemiptera,Storthecoris nigricepes,XY,7
Hemiptera,Teleonemia elata,XY,7
Hemiptera,Teleonemia scrupulosa,XY,7
Hemiptera,Thyanta antiguensis,XY,7
Hemiptera,Thyanta pallidovirens.pallidovirens,XY,7
Hemiptera,Thyanta pallidovirens.spinosa,XY,7
Hemiptera,Thyanta perditor,XY,7
Hemiptera,Thyanta pseudocasta,XY,7
Hemiptera,Thyanta sp.2,XY,7
Hemiptera,Tingis ampliata,XY,7
Hemiptera,Tingis cardui,XY,7
Hemiptera,Tingis clavata,XY,7
Hemiptera,Tingis lasiocera,XY,7
Hemiptera,Tollius curtulus,XO,7
Hemiptera,Tolumnia latipes,XY,7
Hemiptera,Trichopepla semivittata,XY,7
Hemiptera,Trichopepla sp.1,XY,7
Hemiptera,Trichopepla sp.2,XY,7
Hemiptera,Troilus luridus,XY,7
Hemiptera,Tropidothorax leucopterus,XY,7
Hemiptera,Tyoma verrucosa,XY,7
Hemiptera,Udonga montana,XY,7
Hemiptera,Uttaris pallidipennis,XY,7
Hemiptera,Veterna sanguineirostris,XY,7
Hemiptera,Xestocoris nitens,XO,7
Hemiptera,Zicrona caerulea,XY,7
Hymenoptera,Alphostromboceros konowi ,,7
Hymenoptera,Ancistrocerus simulator,,7
Hymenoptera,Aneugmenus japonicus ,,7
Hymenoptera,Aneugmenus kiotonis ,,7
Hymenoptera,Anisopteromalus calandrae,,7
Hymenoptera,Aphidius rhopalosiphi,,7
Hymenoptera,Birka carinifrons,,7
Hymenoptera,Diacamma rugosum,,7
Hymenoptera,Doleromyrma sp.1,,7
Hymenoptera,Gilpinia abieticola ,,7
Hymenoptera,Gilpinia frutetorum ,,7
Hymenoptera,Gilpinia hercyniae,,7
Hymenoptera,Gilpinia pallida,,7
Hymenoptera,Heptamelus (Pseudoheptamelus)  runari ,,7
Hymenoptera,"Iridomyrmex sp, ANIC-5 ",,7
Hymenoptera,Liostenogaster sp.1,,7
Hymenoptera,Macrodiprion nemoralis ,,7
Hymenoptera,Monoctenus suffusus,,7
Hymenoptera,Nematus (Lygaeonematus)  erichsonii ,,7
Hymenoptera,Nematus (Pristiphora)  sp.1,,7
Hymenoptera,Neodiprion  nanulus ,,7
Hymenoptera,Neodiprion  sertifer ,,7
Hymenoptera,Neodiprion compar,,7
Hymenoptera,Neodiprion dubiosus ,,7
Hymenoptera,Neodiprion lecontei,,7
Hymenoptera,Neodiprion maurus,,7
Hymenoptera,Neodiprion nigroscutum ,,7
Hymenoptera,Neodiprion pinetum ,,7
Hymenoptera,Neodiprion pratti banksianae ,,7
Hymenoptera,Neodiprion sp.1,,7
Hymenoptera,Neodiprion taedae taedae ,,7
Hymenoptera,Neodiprion tsugae ,,7
Hymenoptera,Neodiprion virginiana ,,7
Hymenoptera,Neostromboceros nipponicus ,,7
Hymenoptera,Neostromboceros okinawaensis ,,7
Hymenoptera,Neostromboceros sinanensis,,7
Hymenoptera,Pachycondyla succedanea,,7
Hymenoptera,Paratrechina parvula,,7
Hymenoptera,Stromboceros koebelei,,7
Hymenoptera,Strongylogaster macula,,7
Hymenoptera,Strongylogaster osmundae ,,7
Hymenoptera,Strongylogaster tambensis,,7
Hymenoptera,Tetramorium kheperra,,7
Hymenoptera,Tetramorium lanuginosum,,7
Hymenoptera,Tetramorium semilaeve,,7
Hymenoptera,Tetramorium simillimum,,7
Hymenoptera,Tetramorium sp.9,,7
Hymenoptera,Tetramorium walshi ,,7
Hymenoptera,Thrinax tokunagai ,,7
Lepidoptera,Auca nycteropus,,7
Lepidoptera,Erebia aethiopellus,,7
Lepidoptera,Hypna clytemnestra,,7
Lepidoptera,Hypna clytemnestra,,7
Lepidoptera,Hypna clytemnestra clytemnestra,,7
Lepidoptera,Hypna clytemnestra forbesi,,7
Lepidoptera,Hypna clytemnestra forbesi,,7
Lepidoptera,Napeogenes verticilla,,7
Lepidoptera,Nessaea hewitsonii,,7
Lepidoptera,Nessaea obrinus,,7
Lepidoptera,Splendeuptychia sp.,,7
Lepidoptera,Temenis huebneri,,7
Lepidoptera,Temenis sp.,,7
Mantophasmatodea,Karoophasma biedouwense,XO,7
Neuroptera,Baliga micans,XY,7
Neuroptera,Brachynemurus hubbardi,XY,7
Neuroptera,Brachynemurus mexicanus,XY,7
Neuroptera,Centroclisis brachygaster,XY,7
Neuroptera,Chrysopa carnea,XY,7
Neuroptera,Chrysopa flava,XY,7
Neuroptera,Chrysopa vittata,XY,7
Neuroptera,Clathroneuria coquilletti,XY,7
Neuroptera,Clathroneuria schwarzi,XY,7
Neuroptera,Climacia areolaris,XO,7
Neuroptera,Euroleon nostras,XY,7
Neuroptera,Myrmeleon alcestris,XY,7
Neuroptera,Myrmeleon californicus,XY,7
Neuroptera,Myrmeleon exitalis,XY,7
Neuroptera,Myrmeleon formicarius,XY,7
Neuroptera,Myrmeleon hyalinus,XY,7
Neuroptera,Myrmeleon immaculatus,XY,7
Neuroptera,Myrmeleon mexicanum,XY,7
Neuroptera,Myrmeleon obscurus,XY,7
Neuroptera,Myrmeleon sagax,XY,7
Neuroptera,Sisyra vicaria,XY,7
Neuroptera,Synclisis japonica,XY,7
Neuroptera,Vella fallax,XY,7
Neuroptera,Vella texana,XY,7
Odonata,Anax guttatus,XO,7
Odonata,Caliaeschna microstigma,XY,7
Odonata,Rhionaeschna cornigera,XY,7
Odonata,Rhionaeschna planaltica,XY,7
Orthoptera,Leiotettix politus,XY,7
Orthoptera,Leiotettix politus,XXY,7
Orthoptera,Leiotettix politus.2,XXY,7
Psocoptera,Bovicola caprae,,7
Psocoptera,Bovicola limbata,XY,7
Psocoptera,Elipsocus moebiusi,XO,7
Psocoptera,Haematopinus consobrinus,,7
Psocoptera,Loensia variegata,XO,7
Psocoptera,Loensia variegata,XO,7
Siphonaptera,Ctenocephalus canis,XY,7
Blattodea,Lophoblatta fissa,XO,8
Coleoptera,Adorrhinyptia sp.     ,Xyr,8
Coleoptera,Akis acumita     ,NeoXY,8
Coleoptera,Akis bacarozzo     ,NeoXY,8
Coleoptera,Akis bremeri     ,NeoXY,8
Coleoptera,Akis discoidea     ,NeoXY,8
Coleoptera,Alagoasa arcifera ,Xy,8
Coleoptera,Amystax fasciatus     ,Xyp,8
Coleoptera,Anacaena globulus,Xyp,8
Coleoptera,Anthaxia amasi ,Xyp,8
Coleoptera,Anthaxia bicolor ,Xyp,8
Coleoptera,Anthaxia deaurata ,Xyp,8
Coleoptera,Anthaxia hungarica ,Xyp,8
Coleoptera,Anthaxia lgockii ,Xyp,8
Coleoptera,Anthaxia mirabilis ,Xyp,8
Coleoptera,Anthaxia olympica ,Xyp,8
Coleoptera,Anthaxia podolica ,Xyp,8
Coleoptera,Anthaxia sponsa ,Xyp,8
Coleoptera,Anthaxia viridifrons ,Xyp,8
Coleoptera,Aphidecta axyridis     ,Xyp,8
Coleoptera,Aphidecta axyridis     ,Xyr,8
Coleoptera,Aphidecta axyridis spectablis    ,Xyp,8
Coleoptera,Archophileurus vervex     ,NeoXY,8
Coleoptera,Aspidimorpha dorsata ,Xyp,8
Coleoptera,Atheuchus sp,XY,8
Coleoptera,Brachyacantha feli     ,NeoXY,8
Coleoptera,Brachyacantha ursi ursi    ,NeoXY,8
Coleoptera,Bromius obscurus ,Xyp,8
Coleoptera,Brumus parvicollis     ,,8
Coleoptera,Cassida virdis 1 ,XY,8
Coleoptera,Ceratophyus hoffmannseggi,XY,8
Coleoptera,Chalepus dorsalis,Xyp,8
Coleoptera,Chrysobothris affinis tetragramma ,Xyp,8
Coleoptera,Chrysobothris dentipes ,Xyp,8
Coleoptera,Chrysobothris floricola ,Xyp,8
Coleoptera,Cladis nitidula     ,NeoXY,8
Coleoptera,Colasposoma auripenne ,Xyp,8
Coleoptera,Colasposoma lividipes ,Xyp,8
Coleoptera,Colasposoma metallicum ,Xyp,8
Coleoptera,Colasposoma ortum ,Xyp,8
Coleoptera,Colasposoma rufipes ,Xyp,8
Coleoptera,Colasposoma semicostatum ,Xyp,8
Coleoptera,Colasposoma sp. 1 ,Xyp,8
Coleoptera,Conchyloctenia nigrovittata,XY,8
Coleoptera,Conoderus dimidiatus     ,,8
Coleoptera,Conoderus scalaris     ,,8
Coleoptera,Conoderus stigmosus     ,,8
Coleoptera,Conoderus terrius     ,,8
Coleoptera,Crioceris asparagi ,Xyp,8
Coleoptera,Crioceris duodecimpunctata ,Xyp,8
Coleoptera,Crioceris macilenta ,Xyp,8
Coleoptera,Crioceris paracenthesis ,Xyp,8
Coleoptera,Cryptocephalus sexpunctatus     ,Xyp,8
Coleoptera,Curinus coeruleus     ,NeoXY,8
Coleoptera,Cylindra germanica ,XY,8
Coleoptera,Dactylispa atkinsoni     ,Xyp,8
Coleoptera,Dactylispa brevispinosa     ,Xyp,8
Coleoptera,Dactylispa humeralis     ,Xyp,8
Coleoptera,Dendroctonus frontalis     ,,8
Coleoptera,Dendroctonus frontalis morphotype A,Xyp,8
Coleoptera,Deuteronoda suturalis     ,NeoXY,8
Coleoptera,Dicladispa occator     ,Xyp,8
Coleoptera,Dicladispa testacea     ,Xyp,8
Coleoptera,Echinocnemus sp. 1    ,Xyp,8
Coleoptera,Epilachna dumerili,Xy,8
Coleoptera,Euthyrhinus yakushimanus     ,NeoXY,8
Coleoptera,Exochomus marginipennis californicus    ,NeoXY,8
Coleoptera,Exochomus uropygialis sp. 1   ,,8
Coleoptera,Exochomus uropygialis sp. 2   ,,8
Coleoptera,Galerucella pusilla     ,NeoXY,8
Coleoptera,Glyphocassis trilineata     ,Xyp,8
Coleoptera,Glyptoscelis sp. 1    ,Xyp,8
Coleoptera,Harmonia arcuata,Xyp,8
Coleoptera,Hermaeophaga ruficollis     ,XY,8
Coleoptera,Hispa atra     ,Xyp,8
Coleoptera,Hyperaspis billoti     ,,8
Coleoptera,Hyperaspis jucunda     ,,8
Coleoptera,Ips acumitus     ,,8
Coleoptera,Ips concinnus     ,Xyp,8
Coleoptera,Ips mexicanus     ,Xyp,8
Coleoptera,Lema coromandeliana     ,Xyp,8
Coleoptera,Lema cyanella     ,Xyp,8
Coleoptera,Lema n.sp.     ,Xyp,8
Coleoptera,Lema nigrrofrontalis     ,Xyp,8
Coleoptera,Lema praeusta     ,Xyp,8
Coleoptera,Lema semifulva     ,Xyp,8
Coleoptera,Lema termita     ,Xyp,8
Coleoptera,Macrocoma rufotibialis     ,Xyp,8
Coleoptera,Magdalis leconti     ,,8
Coleoptera,Mecyclothorax punctipennis ,XY,8
Coleoptera,Melanophila drummondi ,Xyp,8
Coleoptera,Melanophila intrusa ,Xyp,8
Coleoptera,Metallactus patagonicus     ,XO,8
Coleoptera,Morica hybrida     ,NeoXY,8
Coleoptera,Morica plata     ,NeoXY,8
Coleoptera,Nodonota virdis     ,Xyp,8
Coleoptera,Notosacantha maculipennis     ,Xyp,8
Coleoptera,Odontota dorsalis     ,Xyp,8
Coleoptera,Oedionychus cinctus     ,Xy,8
Coleoptera,Oedionychus limbatus     ,Xy,8
Coleoptera,Orthotomicus erosus     ,,8
Coleoptera,Orthotomicus laricis     ,,8
Coleoptera,Orthotomicus suturalis     ,,8
Coleoptera,Oulema gallaecia     ,Xyp,8
Coleoptera,Oulema hoffmannseggi     ,Xyp,8
Coleoptera,Oulema melanopus     ,Xyp,8
Coleoptera,Oulema tristis     ,Xyp,8
Coleoptera,Pachybrachis anoguttatus     ,,8
Coleoptera,Pachybrachus azuereus     ,Xyr,8
Coleoptera,Pachybrachus bivittatus     ,Xyr,8
Coleoptera,Pachybrachus catalonicus     ,Xyr,8
Coleoptera,Pachybrachus melanostrictus     ,Xyr,8
Coleoptera,Pachybrachus peccans     ,Xyr,8
Coleoptera,Pachybrachus petitpierrei     ,Xyr,8
Coleoptera,Paria sp. 1    ,Xyp,8
Coleoptera,Paria sp. 2    ,Xyp,8
Coleoptera,Penthe obliquata     ,NeoXY,8
Coleoptera,Penthe obliquata     ,XY,8
Coleoptera,Phalacrid sp.     ,XO,8
Coleoptera,Phileurus didymus,NeoXY,8
Coleoptera,Pityogenes bidentatus     ,,8
Coleoptera,Pityogenes chalcographus     ,,8
Coleoptera,Pityogenes quadridens     ,,8
Coleoptera,Platypria hystrix     ,Xyp,8
Coleoptera,Polyconia caroli     ,Xyp,8
Coleoptera,Polygraphus grandiclava     ,,8
Coleoptera,Polygraphus poligraphus     ,,8
Coleoptera,Polygraphus subopacus     ,,8
Coleoptera,Pyrearinus candelarius     ,XO,8
Coleoptera,Pyrophorus divergens     ,XO,8
Coleoptera,Pyrophorus phosporescens     ,XO,8
Coleoptera,Pyrophorus punctatissimus     ,XO,8
Coleoptera,Rhyzobius litura,NeoXY,8
Coleoptera,Sagra femorata     ,NeoXY,8
Coleoptera,Scarites indus ,XO,8
Coleoptera,Scolytus mali     ,,8
Coleoptera,Scolytus ratzeburgi     ,,8
Coleoptera,Scolytus rugulosus     ,,8
Coleoptera,Scymnus bievatus     ,NeoXY,8
Coleoptera,Scymnus marginicollis     ,NeoXY,8
Coleoptera,Scymnus nubilis     ,NeoXY,8
Coleoptera,Scymnus sp. 1    ,NeoXY,8
Coleoptera,Scymnus sp. 5    ,NeoXY,8
Coleoptera,Sphaerobothris aghababiani,Xyp,8
Coleoptera,Syrotelus septentriolis     ,,8
Coleoptera,Syrotelus umbrosus     ,Xyp,8
Coleoptera,Talurus rugosus     ,XY,8
Coleoptera,Tanysphyrus leme     ,Xyp,8
Coleoptera,Tanysphyrus major     ,Xyp,8
Coleoptera,Xenos peckii,,8
Coleoptera,Zopherus haldemani     ,XY,8
Diptera,Anthrax anthrax,not reported,8
Diptera,Derotanypus sibiricus,not reported,8
Diptera,Glossina brevipalpis,not reported,8
Diptera,Himantoloba flavopilosa,XY,8
Diptera,Hybomitra distinguendadistinguenda,XY,8
Diptera,Hybomitra m.acrocentrica,XY,8
Diptera,Hybomitra montanamontana,XY,8
Diptera,Lasionemopoda hirsuta,not reported,8
Diptera,Merosargus melanothorax,XY,8
Diptera,Psectrotanypus sp.,not reported,8
Diptera,Psectrotanypus varius,not reported,8
Diptera,Ptecticus australis,XY,8
Diptera,Ptecticus longipennis,XY,8
Diptera,Ptecticus matsumurae,XY,8
Diptera,Ptecticus n.sp.1,XY,8
Diptera,Ptecticus n.sp.2,not reported,8
Diptera,Ptecticus n.sp.3nr.Longipennis,XY,8
Diptera,Ptecticus n.sp1,XY,8
Diptera,Ptecticus n.sp2,not reported,8
Diptera,Ptecticus n.sp3,XY,8
Diptera,Ptecticus n.sp4,XY,8
Diptera,Ptecticus n.sp5,XY,8
Diptera,Ptecticus sackenii,not reported,8
Diptera,Ptecticus sp.4,XY,8
Diptera,Ptecticus sp.5,XY,8
Diptera,Ptecticus tenebrifer,XY,8
Diptera,Ptecticus trivittatus,XY,8
Diptera,Ptecticus wulpii,XY,8
Diptera,Sargus cuprarius,not reported,8
Diptera,Tabanus bifarius,not reported,8
Diptera,Tabanus bifarius,not reported,8
Diptera,Tabanus colchidicus,XY,8
Diptera,Tanypus punctipennis,not reported,8
Diptera,Thyridanthrax abrupta,not reported,8
Diptera,Villa cingulum,not reported,8
Ephemeroptera,Ephemerella ignita,XY,8
Hemiptera,Acanthococcus  agropyri,,8
Hemiptera,Acanthococcus  insignis,,8
Hemiptera,Acanthophisa echinata,XY,8
Hemiptera,Acompus rufipes,XY,8
Hemiptera,Adelophocoris lineolatus,,8
Hemiptera,Akbaratus fasciatus,complex XO,8
Hemiptera,Antonina graminis,,8
Hemiptera,Apiomorpha frenchi,,8
Hemiptera,Archimerus alternatus,XO,8
Hemiptera,Archimerus calcarator,XO,8
Hemiptera,Arocatus suboeneus,complex XY,8
Hemiptera,Ascelis  praemollis,,8
Hemiptera,Baeopelma foersteri,XO,8
Hemiptera,Banasa dimidiata,XY,8
Hemiptera,Banasa euchlora,XY,8
Hemiptera,Banasa lenticularis,XY,8
Hemiptera,Banasa rolstoni,XY,8
Hemiptera,Capodemus rusticus,XY,8
Hemiptera,Carpilis consimilis,XY,8
Hemiptera,Cavelerius illustris,complex XY,8
Hemiptera,Caystrus pallipes,XY,8
Hemiptera,Chauliops bisontula,XY,8
Hemiptera,Chauliops fallax,XY,8
Hemiptera,Cligenes subcavicola,XY,8
Hemiptera,Cnemodus albimaculus,XY,8
Hemiptera,Cnemodus mavortius,XY,8
Hemiptera,Cosmopepla carnifex,XY,8
Hemiptera,Crophius behemani,XY,8
Hemiptera,Dactylopius  coccus,,8
Hemiptera,Delochilocoris illuminatus,XY,8
Hemiptera,Diaspis echinocacti,,8
Hemiptera,Dicranocephalus lateralis,complex XO,8
Hemiptera,Diniella sp. (PDA-44),XO,8
Hemiptera,Dunnius sp.,XY,8
Hemiptera,Dynorhynchus dybowskii,XY,8
Hemiptera,Empicoris rubromaculatus,XY,8
Hemiptera,Eriococcus abditus ,,8
Hemiptera,Eriococcus minus,,8
Hemiptera,Eriococcus rhodomyrti,,8
Hemiptera,Eucalymnatus  euterones,,8
Hemiptera,Eucalymnatus  tessellatus,,8
Hemiptera,Exptochiomera dissimilis,XY,8
Hemiptera,Eysarcoris aeneus,XY,8
Hemiptera,Eysarcoris fabricii,XY,8
Hemiptera,Gampsocoris punctipes,XY,8
Hemiptera,Geocoris varius,XY,8
Hemiptera,Germalus sp.,XY,8
Hemiptera,Glyptonysius amicola,XY,8
Hemiptera,Glyptonysius hylaeus,XY,8
Hemiptera,Glyptonysius sp.,XY,8
Hemiptera,Gynenica affinis,XY,8
Hemiptera,Heraeus pacificus,XY,8
Hemiptera,Heterogaster berhensii,XY,8
Hemiptera,Hypogeocoris piceus,XY,8
Hemiptera,Ischnocoris hemipterus,XY,8
Hemiptera,Ischnodemus badius,XY,8
Hemiptera,Ischnodemus brunnipennis,XY,8
Hemiptera,Ischnodemus conicus,XY,8
Hemiptera,Ischnodemus falicus,XY,8
Hemiptera,Ischnodemus sabuleti,XY,8
Hemiptera,Ischnodemus slossoni,XY,8
Hemiptera,Jalysus wickhami,XY,8
Hemiptera,Kuwania oligostigma,XO,8
Hemiptera,Laminicoccus vitiensis,,8
Hemiptera,Lepidosaphes ulmi,,8
Hemiptera,Ligyrocoris diffusus,XY,8
Hemiptera,Ligyrocoris latimarginatus,XY,8
Hemiptera,Ligyrocoris litigiosus,XY,8
Hemiptera,Ligyrocoris sylvestris,XY,8
Hemiptera,Liorhyssus hyalinus,XO,8
Hemiptera,Macropes obnubilis,XY,8
Hemiptera,Malezonotus sodalicius,XY,8
Hemiptera,Masoas sp. (GGES-22),XY,8
Hemiptera,Masoas transvaalensis,XY,8
Hemiptera,Megalonotus chiragra,complex XY,8
Hemiptera,Megalotomus pallescens,XO,8
Hemiptera,Melanococcus viridis,,8
Hemiptera,Meschia sp.,XY,8
Hemiptera,Metrarga elinguis,XY,8
Hemiptera,Micaredemus pusillus,XY,8
Hemiptera,Migdilybs furcifer,XY,8
Hemiptera,Neides muticus,XY,8
Hemiptera,Neseis chinai,XY,8
Hemiptera,Neseis fasciata convergens,XY,8
Hemiptera,Neseis fulgida,XY,8
Hemiptera,Neseis hiloensis approximata,XY,8
Hemiptera,Neseis hiloensis hiloensis,XY,8
Hemiptera,Neseis hiloensis interoculata,XY,8
Hemiptera,Neseis hiloensis jugata,XY,8
Hemiptera,Neseis kirkaldyi,XY,8
Hemiptera,Neseis legnota,XY,8
Hemiptera,Neseis nitida consummata,XY,8
Hemiptera,Neseis nitida impressicollis,XY,8
Hemiptera,Neseis nitida insulicola,XY,8
Hemiptera,Neseis nitida nitida,XY,8
Hemiptera,Neseis ochriasis baldwini,XY,8
Hemiptera,Neseis ochriasis maculiceps,XY,8
Hemiptera,Neseis ochriasis ochriasis,XY,8
Hemiptera,Neseis pallassata,XY,8
Hemiptera,Neseis pallida,XY,8
Hemiptera,Neseis saundersiana,XY,8
Hemiptera,Neseis silvestris,XY,8
Hemiptera,Neseis sp near hiloensis,XY,8
Hemiptera,Nesoclimacias contracta,XY,8
Hemiptera,Ninus insignis,XY,8
Hemiptera,Niphe sp.,XY,8
Hemiptera,Notostira elongata,,8
Hemiptera,Oceanides bimaculatus,XY,8
Hemiptera,Oceanides dilatipennis,XY,8
Hemiptera,Oceanides euphoribiae,XY,8
Hemiptera,Oceanides fosbergi,XY,8
Hemiptera,Oceanides gressitti,XY,8
Hemiptera,Oceanides montivagus,XY,8
Hemiptera,Oceanides nimbatus,XY,8
Hemiptera,Oceanides ventralis,XY,8
Hemiptera,Oceanides yoshimotoi,XY,8
Hemiptera,Oncopeltus fasciatus,XY,8
Hemiptera,Oncopeltus nigriceps,XY,8
Hemiptera,Ortholomus arphnoides,XY,8
Hemiptera,Ortholomus scolopax,XY,8
Hemiptera,Pachybrachius albocinctus,XY,8
Hemiptera,Pachybrachius bilobatus,XY,8
Hemiptera,Pachybrachius fracticollis,XY,8
Hemiptera,Pachybrachius insularis,XY,8
Hemiptera,Pachybrachius lateralis,XY,8
